type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,highlight_value,trial_type,trial_index,time_elapsed,highlight_value_check,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,num_highlight_reveals,participant_id,weights_sum
traffic-light-mouselab,False,3,1,[],"[[2, 6, 5, 6, 2], [3, 3, 1, 6, 4], [5, 6, 4, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 1, 27]",27,34,9,4,0.03,0.03,0.0,[],0,5,3,2211,0,89,89,none,False,2,27,traffic-light-mouselab,13,260981,3,0,0,27,0,37,30
traffic-light-mouselab,False,3,1,[],"[[5, 7, 6, 5, 8], [5, 5, 2, 4, 5], [3, 2, 4, 5, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[21, 3, 6]",3,22,10,0,0.046,0.046,0.0,[],0,5,3,1908,0,138,138,none,False,1,3,traffic-light-mouselab,14,264669,5,1,0,3,0,37,30
traffic-light-mouselab,False,3,1,[],"[[4, 6, 6, 7, 5], [2, 4, 3, 3, 5], [5, 7, 3, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 8, 7]",8,10,11,3,0.055,0.055,0.0,[],0,5,3,1179,0,164,164,none,True,1,8,traffic-light-mouselab,15,267879,3,0,0,8,0,37,30
traffic-light-mouselab,False,3,1,[],"[[3, 6, 3, 5, 5], [7, 3, 6, 6, 4], [4, 4, 4, 5, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[22, 7, 1]",22,24,12,3,0.052,0.052,0.0,[],0,5,3,1027,0,157,157,none,True,0,22,traffic-light-mouselab,16,270677,5,0,0,22,0,37,30
traffic-light-mouselab,False,3,1,[],"[[3, 5, 6, 7, 4], [6, 7, 5, 6, 5], [5, 5, 7, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[15, 10, 5]",5,10,13,1,0.057,0.057,0.0,[],0,5,3,1815,0,170,170,none,False,2,5,traffic-light-mouselab,17,273923,5,0,0,5,0,37,30
traffic-light-mouselab,False,3,1,[],"[[7, 6, 7, 5, 7], [8, 3, 4, 7, 5], [5, 6, 5, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[8, 5, 17]",17,14,14,1,0.055,0.055,0.0,[],0,5,3,1063,0,165,165,none,False,2,17,traffic-light-mouselab,18,276699,6,1,0,17,0,37,30
traffic-light-mouselab,False,3,1,[],"[[4, 6, 5, 2, 3], [6, 6, 5, 4, 6], [5, 5, 4, 7, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[1, 8, 21]",21,22,15,4,0.059,0.059,0.0,[],0,5,3,889,0,177,177,none,False,2,21,traffic-light-mouselab,19,279621,6,0,0,21,0,37,30
traffic-light-mouselab,False,3,1,[],"[[5, 6, 4, 7, 6], [4, 4, 2, 1, 7], [0, 4, 7, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[25, 2, 3]",2,30,16,0,0.044,0.044,0.0,[],0,5,3,1489,0,133,133,none,True,1,2,traffic-light-mouselab,20,284221,4,0,0,2,0,37,30
traffic-light-mouselab,False,3,1,[],"[[4, 8, 7, 5, 7], [6, 2, 6, 5, 6], [5, 7, 5, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[12, 3, 15]",15,14,17,3,0.055,0.055,0.0,[],0,5,3,1703,0,165,165,none,False,2,15,traffic-light-mouselab,21,287627,6,0,0,15,0,37,30
traffic-light-mouselab,False,3,1,[],"[[8, 5, 7, 3, 1], [4, 6, 5, 6, 4], [6, 6, 6, 6, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[13, 7, 10]",7,6,18,3,0.047,0.047,0.0,[],0,5,3,1067,0,141,141,none,False,1,7,traffic-light-mouselab,22,290281,6,1,0,7,0,37,30
traffic-light-mouselab,False,3,1,[],"[[5, 4, 2, 6, 6], [5, 6, 6, 2, 5], [4, 7, 4, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 3, 25]",25,30,19,3,0.039,0.039,0.0,[],0,5,3,901,0,118,118,none,False,2,25,traffic-light-mouselab,23,292783,4,0,0,25,0,37,30
traffic-light-mouselab,False,3,1,[],"[[7, 8, 7, 6, 4], [5, 6, 5, 6, 6], [5, 5, 4, 9, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[13, 8, 9]",9,6,20,4,0.045,0.045,0.0,[],0,5,3,975,0,136,136,none,False,2,9,traffic-light-mouselab,24,295495,4,0,0,9,0,37,30
traffic-light-mouselab,False,3,1,[],"[[3, 6, 3, 6, 7], [8, 6, 0, 7, 6], [4, 6, 3, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 13, 3]",14,14,21,4,0.063,0.063,0.0,[],0,5,3,4504,0,188,188,none,True,0,14,traffic-light-mouselab,25,302267,7,1,0,14,0,37,30
traffic-light-mouselab,False,3,1,[],"[[7, 8, 6, 5, 5], [6, 5, 5, 5, 3], [8, 6, 6, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 7, 19]",4,18,22,4,0.039,0.039,0.0,[],0,5,3,1043,0,117,117,none,True,0,4,traffic-light-mouselab,26,304861,5,0,0,4,0,37,30
traffic-light-mouselab,False,3,1,[],"[[5, 2, 6, 3, 7], [4, 8, 5, 8, 5], [7, 6, 6, 2, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 19, 10]",1,18,23,1,0.071,0.071,0.0,[],0,5,3,1094,0,214,214,none,False,0,1,traffic-light-mouselab,27,307679,2,0,0,1,0,37,30
traffic-light-mouselab,False,3,1,[],"[[3, 6, 5, 5, 5], [7, 5, 5, 6, 7], [5, 4, 5, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 1, 12]",12,18,24,1,0.052,0.052,0.0,[],0,5,3,1063,0,155,155,none,True,2,12,traffic-light-mouselab,28,310197,4,0,0,12,0,37,30
traffic-light-mouselab,False,3,1,[],"[[5, 3, 3, 5, 4], [5, 7, 6, 5, 4], [6, 6, 6, 7, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 7, 7]",16,12,25,4,0.047,0.047,0.0,[],0,5,3,1416,0,141,141,none,True,0,16,traffic-light-mouselab,29,313411,4,0,0,16,0,37,30
traffic-light-mouselab,False,3,1,[],"[[5, 9, 5, 5, 6], [3, 4, 3, 5, 8], [6, 7, 2, 4, 8]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 12, 7]",11,6,26,2,0.035,0.035,0.0,[],0,5,3,1165,0,105,105,none,False,0,11,traffic-light-mouselab,30,315893,5,0,0,11,0,37,30
traffic-light-mouselab,False,3,1,[],"[[9, 3, 5, 8, 5], [3, 7, 6, 6, 3], [5, 5, 6, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 28, 1]",28,36,27,2,0.06,0.06,0.0,[],0,5,3,821,0,179,179,none,True,1,28,traffic-light-mouselab,31,318311,6,0,0,28,0,37,30
traffic-light-mouselab,False,3,1,[],"[[6, 7, 4, 4, 6], [4, 5, 5, 2, 4], [5, 3, 5, 6, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 9, 8]",13,6,28,1,0.053,0.053,0.0,[],0,5,3,1071,0,160,160,none,False,0,13,traffic-light-mouselab,32,320784,7,1,0,13,0,37,30
traffic-light-mouselab,False,3,1,[],"[[5, 4, 4, 5, 9], [5, 5, 5, 6, 3], [4, 7, 5, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[5, 2, 23]",23,26,29,1,0.064,0.064,0.0,[],0,5,3,842,0,191,191,none,False,2,23,traffic-light-mouselab,33,323521,7,1,0,23,0,37,30
traffic-light-mouselab,False,3,1,[],"[[7, 6, 7, 2, 6], [2, 6, 5, 2, 5], [3, 4, 5, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 20, 6]",6,20,30,3,0.028,0.028,0.0,[],0,5,3,2049,0,84,84,none,True,2,6,traffic-light-mouselab,34,327041,6,1,0,6,0,37,30
traffic-light-mouselab,True,3,1,"[6, 6, 6, 10, 10, 10, 1, 1, 1, 0, 0, 0, 12, 12, 12, 11, 11, 11, 13, 13, 13, 5, 5, 5]","[[5, 7, 8, 5, 2], [7, 6, 2, 7, 8], [5, 4, 4, 6, 5]]","[[0, 0, 3, 3, 3], [0, 0, 3, 3, 3], [0, 0, 0, 0, 3]]","[4, 25, 1]",1,30,1,4,0.071,0.063,0.008,"[6, 10, 1, 0, 12, 11, 13, 5]",8,5,3,36417,24,213,189,none,True,2,1,traffic-light-mouselab,4,696453,5,0,12,1,4,38,30
traffic-light-mouselab,True,3,1,"[0, 3, 11, 11, 11, 13, 13, 13, 10, 10, 10, 12, 12, 12, 14, 14, 14, 8, 8, 8, 7, 7, 7]","[[6, 3, 6, 7, 7], [4, 2, 6, 5, 5], [6, 5, 3, 3, 3]]","[[0, 1, 1, 0, 1], [3, 3, 0, 0, 3], [0, 0, 0, 0, 0]]","[2, 9, 19]",2,18,2,3,0.039,0.03133333333333333,0.007666666666666666,"[0, 3, 11, 13, 10, 12, 14, 8, 7]",9,5,3,30434,23,116,93,none,False,0,2,traffic-light-mouselab,5,748178,7,1,2,2,2,38,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3, 8, 8, 8, 6, 6, 6, 0, 0, 0, 2, 2, 2, 4, 4, 4, 9, 9, 9]","[[5, 6, 3, 5, 6], [1, 3, 5, 4, 5], [4, 4, 6, 7, 4]]","[[0, 0, 0, 0, 0], [3, 0, 3, 0, 0], [3, 3, 3, 3, 3]]","[17, 11, 2]",17,16,3,4,0.055,0.047,0.008,"[1, 3, 8, 6, 0, 2, 4, 9]",8,5,3,16550,24,165,141,none,True,0,17,traffic-light-mouselab,7,775479,6,1,15,17,5,38,30
traffic-light-mouselab,False,3,1,"[2, 2, 2, 4, 4, 4, 0, 0, 0, 5, 5, 5]","[[7, 6, 5, 4, 6], [9, 4, 3, 5, 6], [4, 1, 5, 8, 5]]","[[0, 3, 0, 3, 0], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[19, 6, 5]",19,18,4,0,0.069,0.065,0.004,"[2, 4, 0, 5]",4,5,3,10370,12,207,195,none,True,0,19,traffic-light-mouselab,8,788031,7,1,9,19,3,38,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8, 7, 7, 7]","[[7, 2, 4, 4, 5], [5, 3, 7, 3, 8], [7, 5, 4, 3, 1]]","[[3, 3, 3, 3, 3], [3, 0, 0, 0, 3], [1, 1, 1, 1, 1]]","[6, 16, 8]",8,12,5,2,0.056,0.053,0.003,"[6, 8, 7]",3,5,3,13118,9,168,159,none,False,2,8,traffic-light-mouselab,9,803443,4,0,0,8,0,38,30
traffic-light-mouselab,False,3,1,"[6, 8, 9, 7, 5, 0, 0, 0, 3, 3, 3, 2, 2, 2, 13, 13, 13, 10, 10, 10]","[[3, 4, 1, 3, 3], [7, 5, 7, 7, 2], [2, 6, 1, 5, 4]]","[[0, 3, 0, 0, 3], [0, 0, 0, 0, 0], [0, 3, 3, 0, 3]]","[9, 20, 1]",20,20,6,3,0.057,0.050333333333333334,0.006666666666666667,"[6, 8, 9, 7, 5, 0, 3, 2, 13, 10]",10,5,3,23737,20,172,152,none,False,1,20,traffic-light-mouselab,10,828910,7,1,5,20,5,38,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8, 5, 5, 5]","[[5, 5, 2, 2, 7], [8, 7, 7, 3, 6], [5, 7, 5, 6, 6]]","[[3, 3, 3, 3, 3], [0, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[1, 27, 2]",1,34,7,0,0.077,0.074,0.003,"[6, 8, 5]",3,5,3,6519,9,231,222,none,True,0,1,traffic-light-mouselab,11,837510,5,0,0,1,0,38,30
traffic-light-mouselab,False,3,1,"[6, 8]","[[5, 3, 4, 6, 6], [3, 6, 3, 8, 4], [4, 3, 5, 6, 1]]","[[3, 3, 3, 3, 3], [1, 0, 1, 0, 1], [3, 3, 3, 3, 3]]","[12, 10, 8]",10,4,8,3,0.067,0.06633333333333334,0.0006666666666666666,"[6, 8]",2,5,3,5594,2,200,198,none,False,1,10,traffic-light-mouselab,12,844639,8,1,2,10,2,38,30
traffic-light-mouselab,False,3,1,"[5, 7, 6, 8, 9]","[[4, 7, 5, 7, 5], [4, 3, 4, 8, 5], [8, 4, 7, 5, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[1, 28, 1]",28,36,9,3,0.079,0.07733333333333334,0.0016666666666666668,"[5, 7, 6, 8, 9]",5,5,3,6134,5,236,231,none,False,1,28,traffic-light-mouselab,13,851786,8,1,5,28,5,38,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8, 9, 9, 9, 7, 7, 7, 5, 5, 5, 10, 10, 10]","[[4, 6, 8, 1, 1], [7, 7, 2, 4, 4], [7, 7, 2, 6, 4]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [0, 3, 3, 3, 3]]","[4, 20, 6]",4,20,10,0,0.066,0.060000000000000005,0.006,"[6, 8, 9, 7, 5, 10]",6,5,3,10202,18,198,180,none,False,0,4,traffic-light-mouselab,14,863214,4,0,0,4,0,38,30
traffic-light-mouselab,False,3,1,"[11, 13, 14, 12, 10, 6, 6, 6, 7, 7, 7, 5, 5, 5]","[[7, 6, 6, 5, 7], [5, 5, 5, 7, 3], [5, 5, 5, 2, 2]]","[[3, 3, 3, 3, 3], [0, 0, 0, 3, 3], [0, 0, 0, 0, 0]]","[4, 12, 14]",14,12,11,1,0.051,0.04633333333333333,0.004666666666666667,"[11, 13, 14, 12, 10, 6, 7, 5]",8,5,3,10095,14,154,140,none,False,2,14,traffic-light-mouselab,15,874503,5,1,5,14,5,38,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3, 4, 4, 4, 2, 2, 2, 0, 0, 0, 0, 8, 9]","[[4, 4, 4, 6, 6], [4, 5, 6, 5, 8], [7, 4, 7, 4, 2]]","[[0, 0, 0, 0, 0], [1, 1, 1, 0, 0], [3, 3, 3, 3, 3]]","[15, 12, 3]",12,14,12,4,0.064,0.058333333333333334,0.005666666666666667,"[1, 3, 4, 2, 0, 8, 9]",7,5,3,10797,17,192,175,none,False,1,12,traffic-light-mouselab,16,886329,8,1,2,12,2,38,30
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13]","[[5, 9, 8, 5, 3], [7, 5, 6, 8, 2], [4, 5, 1, 7, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[1, 6, 23]",23,26,13,3,0.071,0.06899999999999999,0.002,"[11, 13]",2,5,3,3859,6,214,208,none,True,2,23,traffic-light-mouselab,17,891437,7,1,6,23,2,38,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3, 0, 0, 0, 4, 4, 4, 2, 2, 2]","[[4, 4, 6, 4, 6], [4, 8, 4, 4, 6], [6, 8, 6, 3, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[23, 2, 5]",5,26,14,2,0.059,0.054,0.005,"[1, 3, 0, 4, 2]",5,5,3,9054,15,176,161,none,True,2,5,traffic-light-mouselab,18,901725,6,0,0,5,0,38,30
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8]","[[2, 5, 8, 4, 4], [6, 5, 7, 6, 7], [3, 3, 2, 3, 8]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[4, 25, 1]",25,30,15,3,0.056,0.054,0.002,"[6, 8]",2,5,3,3392,6,169,163,none,True,1,25,traffic-light-mouselab,19,906109,6,0,6,25,2,38,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3]","[[7, 5, 5, 7, 4], [2, 3, 7, 4, 0], [3, 5, 3, 1, 9]]","[[3, 0, 3, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 13, 4]",13,12,16,3,0.049,0.047,0.002,"[1, 3]",2,5,3,5351,6,147,141,none,True,1,13,traffic-light-mouselab,20,912509,4,0,0,13,0,38,30
traffic-light-mouselab,False,3,1,"[6, 8, 7, 5, 9]","[[4, 3, 4, 3, 4], [6, 4, 6, 2, 5], [4, 6, 7, 5, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[6, 22, 2]",22,24,17,2,0.057,0.05533333333333334,0.0016666666666666668,"[6, 8, 7, 5, 9]",5,5,3,5547,5,170,165,none,False,1,22,traffic-light-mouselab,21,919373,6,1,5,22,5,38,30
traffic-light-mouselab,False,3,1,"[5, 7, 8, 9, 6]","[[7, 2, 5, 5, 3], [5, 5, 7, 7, 6], [5, 2, 5, 2, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[5, 24, 1]",24,28,18,2,0.066,0.06433333333333334,0.0016666666666666668,"[5, 7, 8, 9, 6]",5,5,3,5174,5,198,193,none,False,1,24,traffic-light-mouselab,22,925653,7,1,5,24,5,38,30
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13, 14, 14, 14]","[[3, 3, 5, 3, 6], [5, 5, 2, 3, 5], [6, 7, 4, 7, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 0, 0]]","[6, 3, 21]",21,22,19,3,0.058,0.055,0.003,"[11, 13, 14]",3,5,3,6214,9,174,165,none,True,2,21,traffic-light-mouselab,23,932845,7,1,9,21,3,38,30
traffic-light-mouselab,False,3,1,"[11, 14, 13]","[[2, 4, 2, 5, 5], [2, 3, 5, 2, 4], [5, 4, 5, 6, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 0, 0]]","[2, 10, 18]",18,16,20,4,0.065,0.064,0.001,"[11, 14, 13]",3,5,3,3294,3,194,191,none,False,2,18,traffic-light-mouselab,24,937070,8,1,3,18,3,38,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3, 3]","[[0, 5, 4, 6, 6], [5, 5, 3, 4, 1], [5, 4, 5, 7, 5]]","[[3, 0, 3, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 7, 9]",9,8,21,3,0.058,0.056,0.002,"[1, 3]",2,5,3,5066,6,175,169,none,True,2,9,traffic-light-mouselab,25,943413,7,1,0,9,0,38,30
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13, 10, 10, 10]","[[7, 8, 4, 6, 5], [4, 4, 6, 7, 3], [5, 6, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 3, 0, 3]]","[3, 12, 15]",15,14,22,1,0.054,0.051,0.003,"[11, 13, 10]",3,5,3,5764,9,162,153,none,True,2,15,traffic-light-mouselab,26,950084,6,1,9,15,3,38,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3]","[[8, 3, 4, 7, 6], [6, 5, 6, 3, 8], [4, 7, 5, 5, 3]]","[[3, 0, 3, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[14, 11, 5]",11,10,23,3,0.052,0.049999999999999996,0.002,"[1, 3]",2,5,3,5153,6,156,150,none,True,1,11,traffic-light-mouselab,27,956120,3,0,0,11,0,38,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 3, 3, 3, 4, 4, 4]","[[5, 2, 5, 5, 8], [5, 3, 4, 6, 6], [5, 5, 6, 6, 7]]","[[3, 0, 3, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[16, 11, 3]",3,14,24,4,0.072,0.06899999999999999,0.003,"[1, 3, 4]",3,5,3,5093,9,215,206,none,True,2,3,traffic-light-mouselab,28,962120,7,1,0,3,0,38,30
traffic-light-mouselab,False,3,1,"[1, 3, 4, 2, 0, 5, 5, 5, 7, 7, 7]","[[4, 3, 4, 3, 4], [6, 3, 6, 8, 4], [3, 3, 4, 2, 2]]","[[0, 0, 0, 0, 0], [0, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[16, 6, 8]",16,12,25,0,0.041,0.037333333333333336,0.0036666666666666666,"[1, 3, 4, 2, 0, 5, 7]",7,5,3,9031,11,124,113,none,False,0,16,traffic-light-mouselab,29,972216,4,1,5,16,5,38,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2, 3, 3, 3, 4, 4, 4, 1, 1, 1]","[[4, 4, 2, 3, 4], [3, 6, 5, 4, 5], [3, 3, 5, 7, 2]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[17, 7, 6]",6,14,26,1,0.043,0.038,0.005,"[0, 2, 3, 4, 1]",5,5,3,5926,15,128,113,none,False,2,6,traffic-light-mouselab,30,979252,3,0,0,6,0,38,30
traffic-light-mouselab,False,3,1,"[6, 6, 6]","[[5, 7, 5, 6, 5], [3, 7, 5, 7, 4], [5, 4, 6, 5, 5]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",2,16,27,1,0.068,0.067,0.001,[6],1,5,3,4363,3,204,201,none,False,2,2,traffic-light-mouselab,31,984448,4,0,0,2,0,38,30
traffic-light-mouselab,False,3,1,"[6, 6, 6]","[[3, 5, 5, 4, 8], [1, 5, 1, 7, 5], [7, 4, 8, 6, 5]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 22, 7]",7,24,28,1,0.048,0.047,0.001,[6],1,5,3,2358,3,143,140,none,True,2,7,traffic-light-mouselab,32,987720,4,0,0,7,0,38,30
traffic-light-mouselab,False,3,1,[7],"[[4, 6, 6, 5, 2], [5, 7, 7, 5, 4], [5, 4, 5, 3, 6]]","[[3, 3, 3, 3, 3], [1, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[3, 26, 1]",26,32,29,2,0.068,0.06766666666666667,0.0003333333333333333,[7],1,5,3,2190,1,205,204,none,False,1,26,traffic-light-mouselab,33,991108,7,1,1,26,1,38,30
traffic-light-mouselab,False,3,1,"[1, 1, 1, 2, 3, 3, 3, 3, 4, 4, 4, 4, 2, 2, 2, 0, 0, 0, 0]","[[4, 6, 3, 4, 3], [7, 5, 6, 6, 4], [8, 3, 6, 7, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[27, 2, 1]",27,34,30,1,0.058,0.053000000000000005,0.005,"[1, 3, 4, 2, 0]",5,5,3,6906,15,175,160,none,True,0,27,traffic-light-mouselab,34,999041,6,1,19,27,5,38,30
traffic-light-mouselab,True,3,1,[0],"[[3, 5, 9, 4, 5], [4, 8, 6, 7, 5], [4, 7, 5, 2, 5]]","[[0, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 3, 21]",6,22,1,2,0.059,0.058666666666666666,0.0003333333333333333,[0],1,5,3,6918,1,177,176,none,False,0,6,traffic-light-mouselab,4,155717,9,1,1,6,1,39,30
traffic-light-mouselab,True,3,1,"[6, 3, 7, 7, 7, 3, 3, 6, 6]","[[8, 1, 7, 4, 6], [4, 2, 3, 5, 5], [7, 4, 5, 3, 2]]","[[3, 3, 3, 0, 3], [3, 0, 0, 3, 3], [3, 3, 3, 3, 3]]","[10, 5, 15]",5,10,2,3,0.037,0.033999999999999996,0.003,"[7, 3, 6]",3,5,3,14271,9,110,101,none,True,1,5,traffic-light-mouselab,5,172518,5,1,6,5,2,39,30
traffic-light-mouselab,False,3,1,"[0, 0, 0, 7, 7, 7]","[[8, 7, 3, 7, 3], [3, 4, 0, 4, 5], [3, 5, 7, 8, 7]]","[[0, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[1, 24, 5]",1,28,3,0,0.032,0.03,0.002,"[0, 7]",2,5,3,6546,6,95,89,none,True,0,1,traffic-light-mouselab,7,185044,8,1,3,1,1,39,30
traffic-light-mouselab,False,3,1,"[13, 11]","[[4, 4, 7, 6, 6], [4, 8, 5, 6, 5], [4, 9, 2, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 0, 1]]","[14, 10, 6]",6,8,4,1,0.063,0.06233333333333333,0.0006666666666666666,"[13, 11]",2,5,3,3477,2,190,188,none,False,2,6,traffic-light-mouselab,8,190326,9,1,2,6,2,39,30
traffic-light-mouselab,False,3,1,"[8, 6]","[[7, 5, 3, 9, 3], [5, 7, 3, 6, 3], [5, 5, 5, 7, 3]]","[[3, 3, 3, 3, 3], [1, 0, 1, 0, 1], [3, 3, 3, 3, 3]]","[3, 22, 5]",22,24,5,1,0.065,0.06433333333333334,0.0006666666666666666,"[8, 6]",2,5,3,3243,2,194,192,none,False,1,22,traffic-light-mouselab,9,197458,7,1,2,22,2,39,30
traffic-light-mouselab,False,3,1,"[0, 2, 3, 4]","[[3, 4, 4, 3, 6], [4, 7, 4, 4, 5], [4, 7, 3, 7, 5]]","[[0, 1, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[24, 5, 1]",24,28,6,4,0.058,0.05666666666666667,0.0013333333333333333,"[0, 2, 3, 4]",4,5,3,6086,4,174,170,none,False,0,24,traffic-light-mouselab,10,206115,6,1,4,24,4,39,30
traffic-light-mouselab,False,3,1,"[10, 10, 10, 13, 13, 13]","[[6, 4, 4, 5, 2], [6, 7, 4, 6, 9], [3, 2, 4, 2, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 0, 3]]","[4, 5, 21]",21,22,7,0,0.039,0.037,0.002,"[10, 13]",2,5,3,7572,6,117,111,none,True,2,21,traffic-light-mouselab,11,215043,3,0,6,21,2,39,30
traffic-light-mouselab,False,3,1,[11],"[[3, 7, 5, 4, 1], [4, 6, 5, 4, 5], [6, 6, 3, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 1, 1]]","[3, 7, 20]",20,20,8,1,0.061,0.06066666666666667,0.0003333333333333333,[11],1,5,3,2703,1,183,182,none,False,2,20,traffic-light-mouselab,12,219022,6,1,1,20,1,39,30
