type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,num_highlight_reveals,participant_id
traffic-light-mouselab,False,3,1,"[2, 2, 2, 0, 0, 0, 3, 3, 3, 4, 4, 4, 1, 1, 1]","[[5, 5, 4, 4, 1], [5, 6, 2, 7, 8], [3, 5, 4, 6, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 5, 7]",5,16,26,0,0.045,0.04,0.005,"[2, 0, 3, 4, 1]",5,5,3,9089,15,136,121,none,True,1,traffic-light-mouselab,30,777294,5,0,0,0,53
traffic-light-mouselab,False,3,1,"[2, 2, 2, 0, 0, 0, 3, 3, 3, 4, 4, 4, 1, 1, 1]","[[5, 6, 5, 5, 3], [6, 6, 7, 6, 5], [6, 4, 6, 5, 6]]","[[0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[16, 9, 5]",9,12,27,1,0.057,0.052000000000000005,0.005,"[2, 0, 3, 4, 1]",5,5,3,7532,15,170,155,none,False,1,traffic-light-mouselab,31,786257,6,0,0,0,53
traffic-light-mouselab,False,3,1,"[2, 2, 2, 0, 0, 0, 4, 4, 4, 3, 3, 3, 1, 1, 1]","[[3, 8, 3, 2, 3], [3, 6, 7, 6, 4], [5, 8, 5, 6, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 9, 3]",18,16,28,1,0.074,0.06899999999999999,0.005,"[2, 0, 4, 3, 1]",5,5,3,7019,15,222,207,none,True,0,traffic-light-mouselab,32,794320,8,1,15,5,53
traffic-light-mouselab,False,3,1,"[7, 6, 5, 8, 9]","[[4, 3, 7, 8, 8], [1, 4, 3, 7, 6], [5, 6, 6, 6, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[4, 24, 2]",24,28,29,3,0.071,0.06933333333333333,0.0016666666666666668,"[7, 6, 5, 8, 9]",5,5,3,4761,5,212,207,none,False,1,traffic-light-mouselab,33,800051,7,1,5,5,53
traffic-light-mouselab,False,3,1,"[7, 7, 7]","[[6, 2, 5, 6, 7], [3, 4, 7, 4, 3], [6, 5, 7, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[3, 20, 7]",7,20,30,2,0.068,0.067,0.001,[7],1,5,3,5190,3,204,201,none,True,2,traffic-light-mouselab,34,806276,7,1,0,0,53
traffic-light-mouselab,False,3,1,"[2, 2, 2, 4, 4, 4, 0, 0, 0, 3, 3, 3, 1, 1, 1]","[[4, 2, 0, 5, 1], [6, 7, 4, 6, 3], [6, 3, 4, 6, 3]]","[[0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[17, 5, 8]",5,14,31,3,0.054,0.049,0.005,"[2, 4, 0, 3, 1]",5,5,3,7282,15,163,148,none,False,1,traffic-light-mouselab,35,814679,6,0,0,0,53
traffic-light-mouselab,False,3,1,"[7, 7, 7, 5, 5, 5, 9, 9, 9, 8, 8, 8, 6, 6, 6]","[[2, 2, 6, 5, 3], [6, 4, 4, 2, 2], [7, 5, 6, 4, 8]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[7, 19, 4]",4,18,32,0,0.052,0.047,0.005,"[7, 5, 9, 8, 6]",5,5,3,6419,15,156,141,none,True,2,traffic-light-mouselab,36,822640,7,0,0,0,53
traffic-light-mouselab,True,3,1,"[10, 10, 1, 0, 2, 3, 4, 9, 9, 9, 10, 13, 13, 13, 13, 7, 7, 7, 7, 12, 12, 12, 5, 5, 5, 6, 6, 6, 8, 8, 8, 14, 14, 14, 11, 11, 11]","[[7, 2, 6, 3, 3], [4, 3, 5, 3, 5], [1, 5, 6, 6, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[3, 10, 17]",3,14,1,1,0.04,0.028333333333333335,0.011666666666666667,"[1, 0, 2, 3, 4, 9, 10, 13, 7, 12, 5, 6, 8, 14, 11]",15,5,3,45200,35,121,86,none,False,0,traffic-light-mouselab,4,218700,2,0,5,5,54
traffic-light-mouselab,True,3,1,"[10, 10, 10, 13, 13, 13]","[[4, 6, 4, 6, 5], [3, 6, 6, 5, 6], [4, 3, 6, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 0, 3]]","[4, 6, 20]",20,20,2,3,0.065,0.063,0.002,"[10, 13]",2,5,3,17000,6,194,188,none,True,2,traffic-light-mouselab,5,238600,7,1,6,2,54
traffic-light-mouselab,False,3,1,"[6, 6, 6, 13, 13, 13]","[[3, 4, 2, 4, 6], [8, 7, 5, 5, 4], [3, 4, 4, 6, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [3, 3, 3, 0, 3]]","[3, 20, 7]",7,20,3,1,0.06,0.057999999999999996,0.002,"[6, 13]",2,5,3,14500,6,180,174,none,True,2,traffic-light-mouselab,7,260200,4,0,3,1,54
traffic-light-mouselab,False,3,1,[8],"[[9, 7, 6, 4, 4], [5, 6, 6, 7, 4], [4, 5, 6, 4, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 0, 1], [3, 3, 3, 3, 3]]","[17, 7, 6]",7,14,4,3,0.047,0.04666666666666667,0.0003333333333333333,[8],1,5,3,4200,1,141,140,none,False,1,traffic-light-mouselab,8,268400,7,1,1,1,54
traffic-light-mouselab,False,3,1,"[11, 14]","[[5, 1, 4, 6, 4], [6, 4, 3, 5, 2], [3, 5, 2, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 1, 0]]","[2, 5, 23]",23,26,5,4,0.06,0.05933333333333333,0.0006666666666666666,"[11, 14]",2,5,3,4000,2,179,177,none,False,2,traffic-light-mouselab,9,273800,7,1,2,2,54
traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[10, 3, 7, 6, 3], [5, 3, 4, 5, 7], [4, 4, 5, 5, 6]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 9, 8]",13,6,6,0,0.069,0.068,0.001,[0],1,5,3,3900,3,207,204,none,True,0,traffic-light-mouselab,10,279300,10,1,3,1,54
traffic-light-mouselab,False,3,1,"[12, 10, 14]","[[5, 6, 5, 7, 10], [3, 3, 6, 8, 10], [6, 7, 3, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 1, 0, 1, 0]]","[2, 6, 22]",22,24,7,0,0.053,0.052,0.001,"[12, 10, 14]",3,5,3,6600,3,160,157,none,False,2,traffic-light-mouselab,11,287100,6,0,3,3,54
traffic-light-mouselab,False,3,1,"[2, 2, 2, 10]","[[8, 6, 5, 7, 7], [6, 5, 5, 4, 5], [7, 4, 0, 7, 4]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [0, 1, 1, 1, 1]]","[24, 3, 3]",3,28,8,0,0.077,0.07566666666666666,0.0013333333333333333,"[2, 10]",2,5,3,5400,4,231,227,none,False,2,traffic-light-mouselab,12,293700,7,1,1,1,54
traffic-light-mouselab,False,3,1,"[10, 10, 10, 13, 13, 13]","[[3, 7, 7, 6, 8], [9, 4, 5, 4, 6], [3, 5, 5, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 0, 3]]","[11, 3, 16]",3,14,9,3,0.058,0.056,0.002,"[10, 13]",2,5,3,6100,6,174,168,none,True,1,traffic-light-mouselab,13,300800,4,0,0,0,54
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13]","[[5, 9, 4, 5, 5], [3, 7, 7, 4, 5], [4, 4, 2, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[11, 1, 18]",11,18,10,3,0.056,0.054,0.002,"[11, 13]",2,5,3,4400,6,167,161,none,True,0,traffic-light-mouselab,14,307000,5,0,0,0,54
traffic-light-mouselab,False,3,1,"[12, 12, 12]","[[5, 3, 6, 7, 6], [3, 4, 8, 6, 5], [8, 4, 5, 6, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 0, 3, 3]]","[6, 6, 18]",6,16,11,2,0.058,0.057,0.001,[12],1,5,3,5400,3,174,171,none,True,0,traffic-light-mouselab,15,313800,6,0,0,0,54
traffic-light-mouselab,False,3,1,"[6, 6, 6, 12]","[[8, 9, 5, 9, 6], [4, 4, 6, 4, 7], [2, 4, 4, 4, 5]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [1, 1, 0, 1, 1]]","[12, 15, 3]",3,14,12,2,0.054,0.05266666666666667,0.0013333333333333333,"[6, 12]",2,5,3,7500,4,162,158,none,False,2,traffic-light-mouselab,16,329300,4,0,1,1,54
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[7, 8, 6, 7, 4], [4, 2, 7, 8, 6], [6, 4, 3, 7, 10]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[8, 4, 18]",8,16,13,0,0.06,0.059,0.001,[10],1,5,3,5300,3,180,177,none,True,0,traffic-light-mouselab,17,343300,7,0,0,0,54
traffic-light-mouselab,False,3,1,"[3, 3, 3]","[[5, 7, 7, 4, 7], [4, 5, 5, 7, 5], [5, 6, 5, 4, 6]]","[[3, 3, 3, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 11, 6]",6,8,14,3,0.051,0.049999999999999996,0.001,[3],1,5,3,5900,3,153,150,none,True,2,traffic-light-mouselab,18,350300,4,0,0,0,54
traffic-light-mouselab,False,3,1,"[11, 11, 11, 14, 14, 14, 10, 10, 10]","[[5, 7, 5, 3, 4], [5, 4, 8, 3, 6], [8, 4, 5, 1, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 3, 3, 0]]","[2, 3, 25]",25,30,15,0,0.075,0.072,0.003,"[11, 14, 10]",3,5,3,6500,9,225,216,none,True,2,traffic-light-mouselab,19,357900,8,1,9,3,54
traffic-light-mouselab,False,3,1,"[12, 12, 12]","[[7, 4, 6, 5, 4], [5, 7, 6, 7, 6], [3, 4, 5, 3, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 0, 3, 3]]","[8, 2, 20]",20,20,16,2,0.053,0.052,0.001,[12],1,5,3,11000,3,160,157,none,True,2,traffic-light-mouselab,20,370200,5,0,3,1,54
traffic-light-mouselab,False,3,1,[1],"[[5, 7, 4, 5, 4], [3, 5, 6, 4, 7], [6, 3, 6, 5, 3]]","[[1, 0, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[4, 9, 17]",4,14,17,1,0.041,0.04066666666666667,0.0003333333333333333,[1],1,5,3,5000,1,124,123,none,False,0,traffic-light-mouselab,21,376600,7,1,1,1,54
traffic-light-mouselab,False,3,1,"[5, 12, 12, 12]","[[5, 3, 8, 9, 5], [5, 5, 4, 8, 5], [9, 6, 5, 5, 5]]","[[3, 3, 3, 3, 3], [0, 1, 1, 1, 1], [3, 3, 0, 3, 3]]","[2, 9, 19]",9,18,18,2,0.049,0.04766666666666667,0.0013333333333333333,"[5, 12]",2,5,3,5600,4,147,143,none,False,1,traffic-light-mouselab,22,383400,4,0,1,1,54
traffic-light-mouselab,False,3,1,"[6, 9]","[[6, 2, 1, 5, 5], [7, 4, 6, 7, 7], [8, 7, 6, 4, 6]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 0], [3, 3, 3, 3, 3]]","[10, 19, 1]",19,18,19,4,0.063,0.06233333333333333,0.0006666666666666666,"[6, 9]",2,5,3,3500,2,189,187,none,False,1,traffic-light-mouselab,23,388500,7,1,2,2,54
traffic-light-mouselab,False,3,1,[1],"[[4, 6, 3, 4, 7], [6, 2, 6, 6, 5], [5, 4, 4, 5, 6]]","[[1, 0, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[11, 6, 13]",11,8,20,1,0.043,0.042666666666666665,0.0003333333333333333,[1],1,5,3,3200,1,130,129,none,False,0,traffic-light-mouselab,24,392500,6,0,1,1,54
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[4, 6, 1, 2, 6], [5, 5, 7, 2, 8], [7, 3, 8, 3, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[2, 12, 16]",2,16,21,0,0.06,0.059,0.001,[10],1,5,3,9200,3,180,177,none,False,0,traffic-light-mouselab,25,402700,4,0,0,0,54
traffic-light-mouselab,False,3,1,"[2, 2, 2]","[[8, 4, 7, 5, 1], [3, 6, 4, 5, 5], [4, 5, 8, 3, 4]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 5, 8]",5,14,22,2,0.068,0.067,0.001,[2],1,5,3,3000,3,203,200,none,True,1,traffic-light-mouselab,26,407300,4,0,0,0,54
traffic-light-mouselab,False,3,1,[],"[[7, 4, 6, 6, 2], [6, 7, 6, 8, 3], [2, 8, 9, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 12, 3]",12,14,23,0,0.061,0.061,0.0,[],0,5,3,3600,0,183,183,none,True,1,traffic-light-mouselab,27,413000,6,0,0,0,54
traffic-light-mouselab,False,3,1,"[5, 7]","[[3, 4, 6, 6, 5], [4, 5, 2, 6, 6], [6, 1, 6, 4, 3]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[15, 14, 1]",14,18,24,0,0.036,0.03533333333333333,0.0006666666666666666,"[5, 7]",2,5,3,3700,2,107,105,none,False,1,traffic-light-mouselab,28,417300,4,0,2,2,54
traffic-light-mouselab,False,3,1,[8],"[[6, 3, 4, 4, 8], [8, 2, 7, 8, 3], [5, 6, 5, 3, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 0, 1], [3, 3, 3, 3, 3]]","[10, 18, 2]",18,16,25,3,0.063,0.06266666666666666,0.0003333333333333333,[8],1,5,3,1700,1,190,189,none,False,1,traffic-light-mouselab,29,420300,8,1,1,1,54
traffic-light-mouselab,False,3,1,[2],"[[6, 3, 8, 3, 3], [2, 4, 8, 7, 8], [5, 2, 6, 4, 5]]","[[1, 1, 0, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[21, 5, 4]",21,22,26,2,0.077,0.07666666666666666,0.0003333333333333333,[2],1,5,3,1700,1,232,231,none,False,0,traffic-light-mouselab,30,423600,8,1,1,1,54
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 13, 13, 13]","[[4, 4, 4, 5, 4], [6, 6, 3, 7, 4], [4, 5, 5, 8, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 0, 0, 3]]","[10, 2, 18]",18,16,27,3,0.069,0.066,0.003,"[10, 12, 13]",3,5,3,4900,9,208,199,none,True,2,traffic-light-mouselab,31,429600,8,1,9,3,54
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13]","[[2, 6, 3, 5, 7], [5, 3, 3, 6, 4], [7, 5, 6, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 0, 3]]","[6, 7, 17]",6,14,28,3,0.052,0.049999999999999996,0.002,"[11, 13]",2,5,3,4700,6,157,151,none,True,0,traffic-light-mouselab,32,435200,5,0,0,0,54
traffic-light-mouselab,False,3,1,"[6, 6, 6, 8, 8, 8]","[[7, 5, 6, 2, 1], [9, 2, 5, 6, 3], [5, 9, 4, 4, 4]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [1, 1, 1, 1, 1]]","[6, 17, 7]",7,14,29,3,0.047,0.045,0.002,"[6, 8]",2,5,3,6100,6,142,136,none,False,2,traffic-light-mouselab,33,442200,4,0,0,0,54
traffic-light-mouselab,False,3,1,"[10, 10, 10]","[[7, 5, 5, 8, 2], [6, 4, 7, 6, 8], [5, 2, 5, 8, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[3, 14, 13]",3,14,30,0,0.057,0.056,0.001,[10],1,5,3,4400,3,170,167,none,False,0,traffic-light-mouselab,34,447600,7,0,0,0,54
traffic-light-mouselab,False,3,1,"[11, 11, 11, 14, 14, 14]","[[1, 2, 4, 5, 3], [3, 7, 5, 6, 3], [4, 3, 5, 3, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 3, 0]]","[10, 4, 16]",4,12,31,4,0.057,0.055,0.002,"[11, 14]",2,5,3,4800,6,170,164,none,True,1,traffic-light-mouselab,35,453300,3,0,0,0,54
traffic-light-mouselab,False,3,1,"[1, 1, 1, 0, 0, 0]","[[5, 3, 5, 9, 6], [2, 4, 4, 7, 6], [5, 5, 2, 6, 5]]","[[0, 0, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[17, 2, 11]",2,16,32,0,0.048,0.046,0.002,"[1, 0]",2,5,3,3900,6,144,138,none,True,1,traffic-light-mouselab,36,458200,2,0,0,0,54
traffic-light-mouselab,True,3,1,[],"[[2, 4, 5, 2, 8], [4, 2, 9, 7, 5], [4, 7, 4, 3, 7]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[17, 3, 10]",3,14,1,0,0.029,0.029,0.0,[],0,5,3,1475,0,86,86,none,False,1,traffic-light-mouselab,4,209058,4,0,0,0,55
traffic-light-mouselab,True,3,1,"[1, 6, 11, 1, 6, 11, 1, 6, 11]","[[7, 5, 6, 7, 3], [4, 5, 4, 6, 6], [7, 5, 4, 4, 4]]","[[3, 0, 3, 3, 3], [3, 0, 3, 3, 3], [3, 0, 3, 3, 3]]","[17, 4, 9]",17,14,2,1,0.05,0.047,0.003,"[1, 6, 11]",3,5,3,8546,9,150,141,none,True,0,traffic-light-mouselab,5,228884,5,0,3,1,55
traffic-light-mouselab,False,3,1,[],"[[5, 6, 7, 6, 5], [4, 5, 7, 6, 5], [4, 6, 5, 8, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[1, 27, 2]",1,34,3,3,0.061,0.061,0.0,[],0,5,3,6895,0,184,184,none,True,0,traffic-light-mouselab,7,244714,6,0,0,0,55
traffic-light-mouselab,False,3,1,[4],"[[7, 4, 4, 4, 6], [8, 4, 6, 1, 2], [4, 4, 7, 6, 4]]","[[1, 1, 1, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[8, 4, 18]",8,16,4,4,0.043,0.042666666666666665,0.0003333333333333333,[4],1,5,3,19559,1,128,127,none,False,0,traffic-light-mouselab,8,266628,6,0,1,1,55
traffic-light-mouselab,False,3,1,"[11, 11, 11, 13, 13, 13, 10, 10, 10]","[[5, 6, 4, 3, 5], [5, 5, 3, 3, 7], [6, 3, 5, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 3, 0, 3]]","[1, 11, 18]",1,18,5,0,0.056,0.053,0.003,"[11, 13, 10]",3,5,3,12562,9,168,159,none,True,0,traffic-light-mouselab,9,284005,5,0,0,0,55
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[5, 6, 4, 4, 8], [6, 6, 8, 5, 1], [5, 6, 4, 5, 3]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 23, 5]",23,26,6,0,0.058,0.057,0.001,[5],1,5,3,7958,3,173,170,none,True,1,traffic-light-mouselab,10,293631,6,0,3,1,55
traffic-light-mouselab,False,3,1,"[8, 8, 8, 6, 6, 6]","[[7, 3, 6, 4, 8], [6, 6, 4, 4, 6], [3, 5, 3, 7, 2]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[8, 16, 6]",16,12,7,1,0.05,0.048,0.002,"[8, 6]",2,5,3,6670,6,150,144,none,True,1,traffic-light-mouselab,11,302849,6,1,6,2,55
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[4, 9, 4, 4, 5], [2, 3, 1, 4, 5], [4, 6, 5, 5, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[6, 12, 12]",12,8,8,4,0.066,0.06433333333333334,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,6022,5,198,193,none,False,2,traffic-light-mouselab,12,311312,9,1,5,5,55
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 6, 6, 6, 8, 8, 8, 9, 9, 9]","[[4, 5, 4, 5, 5], [3, 6, 6, 4, 7], [7, 4, 3, 5, 7]]","[[0, 0, 0, 0, 0], [3, 0, 3, 0, 0], [3, 3, 3, 3, 3]]","[6, 7, 17]",6,14,9,4,0.066,0.06133333333333334,0.004666666666666667,"[0, 1, 2, 3, 4, 6, 8, 9]",8,5,3,13023,14,198,184,none,False,0,traffic-light-mouselab,13,326356,5,1,5,5,55
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14]","[[6, 5, 5, 8, 0], [8, 7, 7, 6, 4], [1, 4, 3, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 4, 24]",24,28,10,4,0.053,0.051333333333333335,0.0016666666666666668,"[10, 11, 12, 13, 14]",5,5,3,4111,5,160,155,none,False,2,traffic-light-mouselab,14,332459,6,1,5,5,55
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 9, 8, 7, 6, 5, 5, 6, 7, 8, 9]","[[3, 6, 3, 3, 7], [3, 6, 4, 6, 7], [4, 4, 8, 6, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[3, 20, 7]",20,20,11,4,0.063,0.058,0.005,"[5, 6, 7, 8, 9]",5,5,3,8802,15,189,174,none,True,1,traffic-light-mouselab,15,345522,7,1,15,5,55
traffic-light-mouselab,False,3,1,"[10, 12, 13, 14, 11]","[[4, 7, 5, 4, 5], [8, 5, 5, 5, 3], [3, 5, 3, 3, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[15, 14, 1]",1,18,12,4,0.041,0.03933333333333334,0.0016666666666666668,"[10, 12, 13, 14, 11]",5,5,3,9240,5,124,119,none,False,2,traffic-light-mouselab,16,356871,7,1,5,5,55
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 14, 13, 12, 11, 10, 10, 11, 12, 13, 14]","[[7, 2, 3, 7, 7], [4, 5, 5, 5, 10], [6, 4, 7, 8, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[8, 7, 15]",15,10,13,3,0.07,0.065,0.005,"[10, 11, 12, 13, 14]",5,5,3,8398,15,211,196,none,True,2,traffic-light-mouselab,17,368624,8,1,15,5,55
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 9, 8, 7, 6, 5, 5, 6, 7, 8, 9]","[[4, 4, 5, 5, 6], [5, 6, 2, 5, 3], [5, 7, 5, 4, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[9, 11, 10]",10,2,14,1,0.057,0.052000000000000005,0.005,"[5, 6, 7, 8, 9]",5,5,3,8267,15,172,157,none,True,2,traffic-light-mouselab,18,378411,7,1,0,0,55
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 5, 6, 7, 8, 9, 8, 7, 6, 5, 9, 8, 7, 6, 5, 9]","[[5, 3, 7, 5, 2], [0, 5, 7, 5, 5], [5, 5, 6, 4, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[5, 17, 8]",8,14,15,2,0.067,0.060333333333333336,0.006666666666666667,"[10, 11, 12, 13, 14, 8, 7, 6, 5, 9]",10,5,3,19169,20,202,182,none,False,2,traffic-light-mouselab,19,400833,6,1,5,5,55
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 14, 13, 12, 11, 10, 10, 11, 12, 13, 14]","[[6, 5, 5, 6, 7], [5, 6, 6, 4, 6], [6, 5, 5, 8, 5]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[4, 12, 14]",4,12,16,3,0.061,0.05433333333333333,0.006666666666666667,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14]",10,5,3,12218,20,184,164,none,False,0,traffic-light-mouselab,20,415948,6,0,5,5,55
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[5, 3, 4, 4, 4], [6, 3, 6, 4, 4], [5, 4, 4, 7, 10]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[1, 27, 2]",2,34,17,2,0.058,0.053000000000000005,0.005,"[5, 6, 7, 8, 9]",5,5,3,11700,15,174,159,none,True,2,traffic-light-mouselab,21,429775,4,0,0,0,55
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1]","[[7, 5, 6, 5, 6], [7, 5, 3, 2, 6], [4, 4, 6, 6, 4]]","[[0, 0, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[20, 1, 9]",1,20,18,0,0.061,0.059,0.002,"[0, 1]",2,5,3,5866,6,183,177,none,True,1,traffic-light-mouselab,22,437664,7,1,0,0,55
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 9, 8, 7, 6, 5]","[[6, 4, 8, 2, 5], [6, 6, 8, 5, 3], [4, 5, 5, 5, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[21, 8, 1]",8,22,19,2,0.079,0.07233333333333333,0.006666666666666667,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5]",10,5,3,17413,20,237,217,none,False,1,traffic-light-mouselab,23,459062,8,1,5,5,55
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[7, 5, 6, 7, 8], [3, 8, 5, 5, 5], [5, 2, 6, 6, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [0, 0, 0, 0, 0]]","[4, 1, 25]",1,30,20,3,0.061,0.056,0.005,"[10, 11, 12, 13, 14]",5,5,3,15155,15,183,168,none,False,1,traffic-light-mouselab,24,476331,5,0,0,0,55
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[8, 3, 5, 4, 7], [6, 3, 3, 6, 6], [7, 5, 3, 2, 4]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[11, 12, 7]",12,6,21,3,0.043,0.038,0.005,"[5, 6, 7, 8, 9]",5,5,3,9774,15,130,115,none,True,1,traffic-light-mouselab,25,491418,6,1,15,5,55
