type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight,participant_id
traffic-light-mouselab,False,3,1,[],"[[3, 6, 8, 4, 4], [4, 5, 4, 4, 1], [6, 2, 7, 3, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,14,2,0.053,0.053,0.0,[],0,5,3,2040,0,158,158,hi,1,traffic-light-mouselab,18,586024,4,0,0,18,23
traffic-light-mouselab,False,3,1,[],"[[3, 6, 6, 7, 5], [7, 5, 7, 4, 1], [5, 3, 5, 7, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,15,4,0.025,0.025,0.0,[],0,5,3,1722,0,76,76,medium,0,traffic-light-mouselab,19,589999,5,0,0,10,23
traffic-light-mouselab,False,3,1,[],"[[6, 6, 4, 6, 7], [3, 7, 3, 7, 8], [7, 3, 6, 4, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,16,1,0.061,0.061,0.0,[],0,5,3,1693,0,184,184,hi,0,traffic-light-mouselab,20,595931,6,0,0,18,23
traffic-light-mouselab,False,3,1,[],"[[6, 4, 2, 6, 1], [2, 4, 4, 5, 4], [4, 2, 6, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,17,2,0.035,0.035,0.0,[],0,5,3,1539,0,104,104,low,2,traffic-light-mouselab,21,599962,6,0,0,2,23
traffic-light-mouselab,False,3,1,[],"[[3, 4, 6, 4, 6], [7, 6, 7, 1, 3], [4, 2, 5, 4, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,18,0,0.049,0.049,0.0,[],0,5,3,1876,0,148,148,low,0,traffic-light-mouselab,22,604104,3,0,0,2,23
traffic-light-mouselab,False,3,1,[],"[[1, 5, 5, 3, 6], [4, 7, 3, 6, 6], [5, 8, 7, 2, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,19,2,0.055,0.055,0.0,[],0,5,3,1601,0,166,166,hi,0,traffic-light-mouselab,23,607405,5,0,0,18,23
traffic-light-mouselab,False,3,1,[3],"[[5, 5, 5, 8, 4], [6, 7, 2, 3, 6], [4, 6, 4, 7, 5]]","[[1, 1, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,20,3,0.057,0.05666666666666667,0.0003333333333333333,[3],1,5,3,3519,1,172,171,low,0,traffic-light-mouselab,24,613285,8,1,1,2,23
traffic-light-mouselab,False,3,1,[12],"[[5, 3, 6, 4, 4], [3, 5, 5, 4, 6], [3, 5, 7, 10, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 0, 1, 1]]","[10, 18, 2]",16,21,2,0.055,0.05466666666666667,0.0003333333333333333,[12],1,5,3,3033,1,164,163,low,2,traffic-light-mouselab,25,618621,7,0,1,2,23
traffic-light-mouselab,False,3,1,[6],"[[3, 9, 3, 5, 4], [6, 6, 8, 4, 5], [0, 3, 4, 5, 5]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,22,1,0.044,0.043666666666666666,0.0003333333333333333,[6],1,5,3,3814,1,132,131,medium,1,traffic-light-mouselab,26,625027,6,0,1,10,23
traffic-light-mouselab,False,3,1,"[14, 10, 1, 1, 1, 1]","[[4, 4, 5, 7, 4], [7, 6, 4, 2, 7], [5, 3, 6, 8, 2]]","[[3, 0, 3, 3, 3], [3, 3, 3, 3, 3], [0, 1, 1, 1, 0]]","[2, 18, 10]",16,23,1,0.049,0.04733333333333334,0.0016666666666666668,"[14, 10, 1]",3,5,3,15675,5,146,141,medium,2,traffic-light-mouselab,27,642530,3,0,2,10,23
traffic-light-mouselab,False,3,1,"[13, 8]","[[4, 6, 3, 4, 6], [6, 4, 5, 4, 5], [3, 5, 5, 3, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 0, 1], [3, 3, 3, 2, 3]]","[2, 18, 10]",16,24,3,0.037,0.03633333333333333,0.0006666666666666666,[8],1,5,3,3259,2,110,108,hi,1,traffic-light-mouselab,28,647836,4,0,1,18,23
traffic-light-mouselab,False,3,1,[],"[[1, 5, 3, 5, 5], [6, 7, 7, 8, 4], [5, 4, 6, 7, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,25,1,0.061,0.061,0.0,[],0,5,3,1028,0,184,184,hi,1,traffic-light-mouselab,29,650483,7,0,0,18,23
traffic-light-mouselab,False,3,1,[],"[[4, 5, 6, 2, 3], [5, 5, 6, 5, 4], [4, 4, 5, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,26,4,0.036,0.036,0.0,[],0,5,3,1390,0,108,108,low,2,traffic-light-mouselab,30,654440,3,0,0,2,23
traffic-light-mouselab,False,3,1,[0],"[[3, 7, 5, 5, 4], [3, 5, 3, 2, 6], [5, 5, 5, 5, 5]]","[[2, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,27,2,0.038,0.03766666666666667,0.0003333333333333333,[],0,5,3,3541,1,114,113,hi,1,traffic-light-mouselab,31,659121,3,0,0,18,23
traffic-light-mouselab,False,3,1,"[4, 1]","[[4, 5, 3, 4, 5], [4, 4, 5, 6, 4], [5, 6, 8, 5, 6]]","[[1, 0, 1, 1, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,28,4,0.053,0.05233333333333333,0.0006666666666666666,"[4, 1]",2,5,3,4409,2,158,156,low,0,traffic-light-mouselab,32,664824,5,1,2,2,23
traffic-light-mouselab,False,3,1,"[11, 13]","[[5, 2, 4, 5, 6], [3, 4, 7, 6, 4], [7, 4, 2, 2, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 0, 1]]","[2, 10, 18]",16,29,3,0.035,0.034333333333333334,0.0006666666666666666,"[11, 13]",2,5,3,4543,2,106,104,hi,2,traffic-light-mouselab,33,675255,2,0,2,18,23
traffic-light-mouselab,False,3,1,[11],"[[5, 7, 5, 4, 4], [6, 3, 4, 8, 6], [2, 4, 5, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 0, 1, 1, 1]]","[18, 2, 10]",16,30,1,0.057,0.05666666666666667,0.0003333333333333333,[11],1,5,3,2708,1,172,171,medium,2,traffic-light-mouselab,34,680805,4,0,1,10,23
traffic-light-mouselab,False,3,1,[2],"[[6, 8, 6, 5, 7], [4, 6, 3, 6, 3], [7, 7, 4, 2, 5]]","[[1, 1, 0, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,31,2,0.051,0.050666666666666665,0.0003333333333333333,[2],1,5,3,4444,1,154,153,hi,0,traffic-light-mouselab,35,687248,6,0,1,18,23
traffic-light-mouselab,False,3,1,"[9, 6]","[[8, 4, 6, 7, 5], [10, 5, 4, 5, 4], [6, 4, 6, 5, 6]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 0], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,32,1,0.043,0.04233333333333333,0.0006666666666666666,"[9, 6]",2,5,3,15449,2,130,128,medium,1,traffic-light-mouselab,36,704692,5,0,2,10,23
traffic-light-mouselab,False,3,1,"[7, 8]","[[8, 4, 5, 7, 7], [6, 2, 5, 5, 5], [8, 5, 4, 5, 7]]","[[3, 3, 3, 3, 3], [1, 1, 0, 0, 1], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,33,3,0.057,0.05633333333333333,0.0006666666666666666,"[7, 8]",2,5,3,3445,2,170,168,low,1,traffic-light-mouselab,37,709994,5,0,2,2,23
traffic-light-mouselab,True,3,1,[],"[[7, 5, 5, 3, 3], [3, 8, 2, 4, 4], [6, 6, 5, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 2, 10]",16,1,3,0.037,0.037,0.0,[],0,5,3,3921,0,112,112,medium,2,traffic-light-mouselab,4,157048,5,0,0,10,24
traffic-light-mouselab,True,3,1,"[1, 12, 1, 1, 10, 11, 13, 14]","[[9, 4, 5, 3, 7], [5, 3, 6, 5, 6], [5, 6, 7, 6, 6]]","[[3, 0, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,2,2,0.065,0.06233333333333334,0.0026666666666666666,"[12, 1, 10, 11, 13, 14]",6,5,3,43730,8,196,188,hi,2,traffic-light-mouselab,5,204618,7,1,5,18,24
traffic-light-mouselab,True,3,1,[],"[[5, 8, 5, 6, 8], [5, 5, 3, 3, 0], [5, 4, 6, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,3,4,0.03,0.03,0.0,[],0,5,3,2086,0,90,90,low,2,traffic-light-mouselab,6,209496,5,0,0,2,24
traffic-light-mouselab,False,3,1,[5],"[[7, 4, 7, 5, 5], [6, 6, 7, 6, 5], [6, 3, 3, 2, 6]]","[[3, 3, 3, 3, 3], [0, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,4,3,0.041,0.04066666666666667,0.0003333333333333333,[5],1,5,3,6163,1,122,121,low,1,traffic-light-mouselab,8,226514,6,0,1,2,24
traffic-light-mouselab,False,3,1,[],"[[4, 5, 4, 6, 5], [5, 7, 6, 4, 8], [4, 8, 6, 7, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,5,1,0.059,0.059,0.0,[],0,5,3,1756,0,176,176,hi,0,traffic-light-mouselab,9,232110,5,0,0,18,24
traffic-light-mouselab,False,3,1,[],"[[5, 5, 3, 0, 5], [6, 4, 3, 5, 1], [5, 5, 7, 2, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,6,4,0.029,0.029,0.0,[],0,5,3,1500,0,88,88,hi,1,traffic-light-mouselab,10,235484,1,0,0,18,24
traffic-light-mouselab,False,3,1,[],"[[5, 4, 4, 4, 4], [6, 8, 8, 4, 6], [5, 2, 0, 2, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,7,2,0.051,0.051,0.0,[],0,5,3,724,0,152,152,hi,1,traffic-light-mouselab,11,238376,8,1,0,18,24
traffic-light-mouselab,False,3,1,[],"[[8, 4, 5, 2, 5], [3, 2, 3, 3, 4], [7, 6, 3, 7, 0]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,8,1,0.035,0.035,0.0,[],0,5,3,784,0,104,104,medium,2,traffic-light-mouselab,12,252464,6,0,0,10,24
traffic-light-mouselab,False,3,1,"[13, 12, 14, 11, 10]","[[7, 7, 7, 4, 7], [4, 2, 9, 5, 6], [5, 5, 7, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,9,2,0.071,0.06933333333333333,0.0016666666666666668,"[13, 12, 14, 11, 10]",5,5,3,11143,5,214,209,medium,2,traffic-light-mouselab,13,268158,7,1,5,10,24
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[4, 4, 5, 8, 6], [4, 5, 1, 4, 5], [6, 4, 6, 7, 2]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,10,3,0.053,0.051333333333333335,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,8021,5,158,153,low,0,traffic-light-mouselab,14,281037,8,1,5,2,24
traffic-light-mouselab,False,3,1,"[7, 6, 5, 9, 8]","[[6, 3, 5, 8, 5], [4, 6, 4, 5, 5], [3, 6, 7, 2, 6]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,11,1,0.05,0.04833333333333334,0.0016666666666666668,"[7, 6, 5, 9, 8]",5,5,3,5710,5,150,145,low,1,traffic-light-mouselab,15,288059,6,1,5,2,24
traffic-light-mouselab,False,3,1,"[6, 8]","[[8, 5, 6, 6, 4], [6, 4, 4, 6, 7], [2, 7, 3, 2, 7]]","[[3, 3, 3, 3, 3], [1, 0, 1, 0, 1], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,12,3,0.036,0.03533333333333333,0.0006666666666666666,"[6, 8]",2,5,3,3042,2,108,106,low,1,traffic-light-mouselab,16,293253,6,0,2,2,24
traffic-light-mouselab,False,3,1,[],"[[6, 0, 4, 4, 5], [4, 4, 8, 5, 4], [5, 6, 1, 7, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 2, 18]",16,13,1,0.039,0.039,0.0,[],0,5,3,1972,0,116,116,hi,2,traffic-light-mouselab,17,296507,6,0,0,18,24
traffic-light-mouselab,False,3,1,[],"[[7, 6, 4, 2, 5], [6, 7, 6, 5, 5], [2, 7, 3, 6, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,14,2,0.038,0.038,0.0,[],0,5,3,815,0,114,114,hi,0,traffic-light-mouselab,18,298317,4,0,0,18,24
traffic-light-mouselab,False,3,1,[],"[[4, 5, 5, 3, 4], [6, 5, 4, 3, 6], [6, 6, 1, 6, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,15,4,0.053,0.053,0.0,[],0,5,3,654,0,158,158,hi,1,traffic-light-mouselab,19,299937,6,1,0,18,24
traffic-light-mouselab,False,3,1,[],"[[7, 8, 6, 7, 0], [7, 4, 6, 5, 6], [4, 7, 6, 6, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,16,0,0.06,0.06,0.0,[],0,5,3,1176,0,180,180,low,1,traffic-light-mouselab,20,303143,7,1,0,2,24
traffic-light-mouselab,False,3,1,[],"[[4, 5, 4, 5, 7], [7, 9, 6, 10, 5], [4, 4, 4, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 2, 10]",16,17,1,0.049,0.049,0.0,[],0,5,3,784,0,148,148,medium,2,traffic-light-mouselab,21,305255,4,0,0,10,24
traffic-light-mouselab,False,3,1,[],"[[6, 5, 3, 6, 3], [2, 6, 3, 4, 6], [2, 6, 7, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,18,0,0.033,0.033,0.0,[],0,5,3,4306,0,100,100,low,2,traffic-light-mouselab,22,311737,2,0,0,2,24
traffic-light-mouselab,False,3,1,[],"[[6, 2, 3, 8, 3], [3, 2, 3, 6, 4], [6, 5, 7, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,19,2,0.043,0.043,0.0,[],0,5,3,875,0,130,130,medium,2,traffic-light-mouselab,23,313595,7,1,0,10,24
traffic-light-mouselab,False,3,1,[],"[[4, 6, 8, 7, 6], [5, 3, 5, 5, 6], [5, 4, 8, 6, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,20,3,0.057,0.057,0.0,[],0,5,3,930,0,172,172,low,2,traffic-light-mouselab,24,316347,6,0,0,2,24
traffic-light-mouselab,False,3,1,[],"[[5, 6, 6, 4, 2], [5, 5, 7, 6, 6], [5, 2, 5, 9, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,21,4,0.057,0.057,0.0,[],0,5,3,913,0,172,172,medium,2,traffic-light-mouselab,25,318489,6,0,0,10,24
traffic-light-mouselab,False,3,1,[],"[[6, 5, 3, 5, 6], [8, 6, 3, 4, 6], [5, 7, 4, 6, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,22,2,0.033,0.033,0.0,[],0,5,3,576,0,100,100,hi,0,traffic-light-mouselab,26,320247,3,0,0,18,24
traffic-light-mouselab,False,3,1,[],"[[7, 6, 5, 6, 7], [7, 5, 7, 5, 6], [3, 6, 5, 8, 2]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,23,1,0.059,0.059,0.0,[],0,5,3,737,0,178,178,hi,0,traffic-light-mouselab,27,322851,6,0,0,18,24
traffic-light-mouselab,False,3,1,[],"[[4, 10, 5, 4, 2], [2, 7, 6, 9, 0], [2, 3, 4, 3, 1]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 18, 10]",16,24,3,0.067,0.067,0.0,[],0,5,3,730,0,200,200,medium,2,traffic-light-mouselab,28,325103,3,0,0,10,24
traffic-light-mouselab,False,3,1,[],"[[5, 4, 3, 5, 3], [6, 3, 2, 4, 5], [5, 7, 2, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,25,0,0.051,0.051,0.0,[],0,5,3,898,0,152,152,medium,0,traffic-light-mouselab,29,326867,5,1,0,10,24
traffic-light-mouselab,False,3,1,[],"[[4, 7, 7, 6, 6], [4, 5, 3, 3, 10], [7, 6, 4, 7, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,26,2,0.055,0.055,0.0,[],0,5,3,629,0,164,164,low,2,traffic-light-mouselab,30,328655,4,0,0,2,24
traffic-light-mouselab,False,3,1,[],"[[5, 5, 5, 3, 7], [5, 2, 5, 6, 4], [4, 5, 8, 7, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,27,2,0.052,0.052,0.0,[],0,5,3,676,0,156,156,medium,1,traffic-light-mouselab,31,330443,5,0,0,10,24
traffic-light-mouselab,False,3,1,[],"[[4, 6, 6, 8, 5], [5, 7, 5, 7, 6], [2, 6, 7, 4, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 10, 18]",16,28,4,0.059,0.059,0.0,[],0,5,3,544,0,178,178,hi,2,traffic-light-mouselab,32,333333,6,0,0,18,24
traffic-light-mouselab,False,3,1,[],"[[5, 4, 4, 7, 4], [6, 6, 4, 7, 4], [5, 6, 5, 9, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,29,3,0.071,0.071,0.0,[],0,5,3,670,0,214,214,low,2,traffic-light-mouselab,33,335129,9,1,0,2,24
traffic-light-mouselab,False,3,1,[],"[[5, 7, 5, 8, 5], [4, 8, 2, 6, 3], [6, 7, 4, 2, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,30,1,0.076,0.076,0.0,[],0,5,3,1008,0,228,228,low,0,traffic-light-mouselab,34,337681,7,0,0,2,24
traffic-light-mouselab,False,3,1,[],"[[5, 7, 3, 4, 8], [4, 4, 6, 4, 5], [7, 7, 9, 7, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,31,2,0.044,0.044,0.0,[],0,5,3,1200,0,132,132,medium,1,traffic-light-mouselab,35,339861,6,1,0,10,24
traffic-light-mouselab,False,3,1,[],"[[5, 6, 7, 8, 8], [6, 6, 5, 4, 7], [5, 6, 9, 5, 8]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,32,3,0.065,0.065,0.0,[],0,5,3,862,0,194,194,medium,1,traffic-light-mouselab,36,343245,4,0,0,10,24
traffic-light-mouselab,False,3,1,[],"[[6, 4, 6, 7, 7], [1, 7, 6, 5, 8], [4, 8, 9, 5, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,33,0,0.042,0.042,0.0,[],0,5,3,970,0,126,126,hi,0,traffic-light-mouselab,37,345319,6,0,0,18,24
traffic-light-mouselab,True,3,1,"[5, 8, 14, 14, 14, 1, 1, 1, 1, 6, 9, 7, 3, 3, 3, 10, 10, 10, 4, 4, 4, 2, 2, 2, 12, 12, 12, 13, 13, 13, 11, 11, 11, 0, 0, 0, 10]","[[5, 6, 9, 7, 5], [4, 5, 8, 6, 7], [2, 5, 7, 2, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[10, 18, 2]",16,1,3,0.061,0.04933333333333333,0.011666666666666667,"[5, 8, 14, 1, 6, 9, 7, 3, 10, 4, 2, 12, 13, 11, 0]",15,5,3,105434,35,182,147,hi,1,traffic-light-mouselab,4,364164,6,0,5,18,25
traffic-light-mouselab,True,3,1,"[0, 0, 0, 12, 10, 11, 13, 14, 4, 4, 4, 9, 9, 9, 8, 8, 8, 3, 3, 3, 2, 2, 2, 7, 7, 7, 6, 6, 6, 1, 1, 1, 1, 5, 5, 5]","[[5, 5, 8, 5, 3], [4, 10, 4, 4, 5], [1, 5, 7, 5, 6]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[18, 10, 2]",16,2,3,0.047,0.035333333333333335,0.011666666666666667,"[0, 12, 10, 11, 13, 14, 4, 9, 8, 3, 2, 7, 6, 1, 5]",15,5,3,20571,35,140,105,low,2,traffic-light-mouselab,5,386624,5,0,5,2,25
traffic-light-mouselab,True,3,1,"[11, 10, 12, 13, 14]","[[4, 4, 4, 5, 5], [5, 6, 4, 9, 8], [1, 4, 6, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,3,4,0.061,0.059333333333333335,0.0016666666666666668,"[11, 10, 12, 13, 14]",5,5,3,4766,5,184,179,medium,2,traffic-light-mouselab,6,396207,3,0,5,10,25
traffic-light-mouselab,False,3,1,[],"[[3, 6, 7, 5, 5], [6, 5, 7, 6, 7], [5, 5, 4, 4, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,4,1,0.056,0.056,0.0,[],0,5,3,1053,0,168,168,hi,0,traffic-light-mouselab,8,405454,6,0,0,18,25
traffic-light-mouselab,False,3,1,[],"[[6, 5, 5, 2, 5], [6, 6, 4, 5, 6], [6, 2, 6, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,5,3,0.031,0.031,0.0,[],0,5,3,1174,0,94,94,low,2,traffic-light-mouselab,9,408846,4,0,0,2,25
traffic-light-mouselab,False,3,1,[],"[[7, 4, 6, 2, 5], [6, 2, 5, 3, 6], [10, 6, 5, 7, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,6,2,0.056,0.056,0.0,[],0,5,3,1880,0,168,168,hi,0,traffic-light-mouselab,10,414421,6,0,0,18,25
traffic-light-mouselab,False,3,1,[],"[[5, 4, 7, 7, 5], [5, 5, 6, 4, 4], [3, 4, 7, 4, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,7,4,0.043,0.043,0.0,[],0,5,3,1280,0,130,130,medium,0,traffic-light-mouselab,11,417666,5,0,0,10,25
traffic-light-mouselab,False,3,1,[],"[[6, 4, 4, 4, 1], [6, 2, 5, 2, 4], [5, 5, 9, 3, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 2, 18]",16,8,1,0.045,0.045,0.0,[],0,5,3,2151,0,134,134,low,1,traffic-light-mouselab,12,421488,2,0,0,2,25
traffic-light-mouselab,False,3,1,[],"[[3, 4, 6, 4, 5], [7, 6, 5, 4, 6], [5, 5, 7, 4, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 10, 18]",16,9,3,0.04,0.04,0.0,[],0,5,3,1224,0,120,120,hi,2,traffic-light-mouselab,13,424456,4,0,0,18,25
traffic-light-mouselab,False,3,1,[],"[[7, 4, 4, 3, 5], [4, 7, 7, 4, 6], [7, 5, 5, 3, 4]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,10,1,0.059,0.059,0.0,[],0,5,3,1174,0,176,176,hi,1,traffic-light-mouselab,14,429214,7,1,0,18,25
traffic-light-mouselab,False,3,1,[],"[[5, 4, 6, 4, 5], [8, 2, 4, 5, 8], [6, 6, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,11,3,0.047,0.047,0.0,[],0,5,3,2238,0,140,140,low,2,traffic-light-mouselab,15,433148,5,0,0,2,25
traffic-light-mouselab,False,3,1,[],"[[5, 3, 4, 2, 7], [7, 6, 5, 6, 2], [5, 2, 5, 5, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 2, 10]",16,12,0,0.051,0.051,0.0,[],0,5,3,1837,0,154,154,medium,2,traffic-light-mouselab,16,436910,5,1,0,10,25
traffic-light-mouselab,False,3,1,[],"[[6, 7, 4, 3, 4], [6, 3, 3, 6, 2], [3, 6, 4, 7, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,13,2,0.037,0.037,0.0,[],0,5,3,2027,0,110,110,hi,0,traffic-light-mouselab,17,441248,4,0,0,18,25
traffic-light-mouselab,False,3,1,[],"[[3, 6, 4, 6, 6], [4, 7, 6, 4, 2], [7, 5, 8, 6, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,14,4,0.046,0.046,0.0,[],0,5,3,1650,0,138,138,medium,1,traffic-light-mouselab,18,444828,2,0,0,10,25
