type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,chose_nudge,og_baskets,shown_baskets,num_features,cost,reaction_time,naive,trial_type,trial_index,time_elapsed,nudge_type,participant_id
mouselab,False,"[12, 12, 13, 13, 14, 14, 15, 15, 16, 16, 6, 6, 7, 7, 10, 10, 11, 11]","[[5, 5, 2, 5, 6, 4], [5, 9, 6, 7, 5, 2], [5, 7, 5, 3, 6, 7], [6, 5, 6, 5, 6, 7], [4, 2, 6, 5, 9, 4]]","[[2, 2, 2, 2, 2, 2], [0, 0, 2, 2, 0, 0], [0, 0, 0, 0, 0, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[5, 6, 10, 4, 5]",8,7,1,0.06,0.054,0.006,"[12, 13, 14, 15, 16, 6, 7, 10, 11]",supersize,post-supersize,5,False,5,6,5,2,26292,False,implicit-mouselab,11,379793,supersize,34
mouselab,False,"[18, 18, 20, 20, 19, 19, 21, 21, 22, 22, 23, 23, 28, 28]","[[5, 4, 5, 0, 3, 7], [2, 3, 7, 4, 5, 7], [8, 3, 6, 5, 6, 5], [4, 6, 2, 3, 7, 5], [6, 4, 8, 5, 5, 3]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 0, 2]]","[3, 1, 3, 17, 6]",22,8,4,0.06,0.05533333333333333,0.004666666666666667,"[18, 20, 19, 21, 22, 23, 28]",supersize,pre-supersize,2,False,5,6,5,2,12493,False,implicit-mouselab,12,398500,supersize,34
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4]","[[6, 7, 2, 5, 5], [4, 2, 5, 4, 4]]","[[0, 0, 0, 0, 0], [2, 2, 2, 2, 2]]","[25, 5]",20,9,1,0.062,0.058666666666666666,0.0033333333333333335,"[0, 1, 2, 3, 4]",supersize,control,-1,False,5,5,2,2,6973,False,implicit-mouselab,13,406900,supersize,34
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 10, 10, 6, 6]","[[6, 3, 5, 2, 6], [6, 4, 4, 4, 3]]","[[0, 0, 0, 0, 0], [0, 2, 2, 2, 0]]","[19, 11]",8,10,0,0.06,0.05533333333333333,0.004666666666666667,"[0, 1, 2, 3, 4, 10, 6]",supersize,control,-1,False,5,5,2,2,8364,False,implicit-mouselab,14,418231,supersize,34
mouselab,True,"[1, 1, 9, 9, 8, 8, 10, 10, 3, 3, 6, 6, 0, 0, 7, 7, 2, 2, 4, 4, 4, 4]","[[6, 3, 7, 7, 4], [7, 6, 7, 5, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 28]",26,1,4,0.04,0.03333333333333333,0.006666666666666667,"[1, 9, 8, 10, 3, 6, 0, 7, 2, 4]",supersize,control,-1,False,5,5,2,2,26678,True,implicit-mouselab,4,166173,supersize,35
mouselab,True,"[20, 20, 9, 9, 7, 7, 19, 19, 13, 13]","[[7, 7, 6, 7, 5], [5, 8, 6, 4, 7], [8, 5, 8, 2, 2], [7, 8, 6, 6, 3], [4, 6, 6, 3, 5]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 0, 2, 2, 2], [2, 0, 0, 2, 2], [2, 2, 2, 2, 2]]","[6, 4, 8, 11, 1]",14,2,1,0.069,0.06566666666666668,0.0033333333333333335,"[20, 9, 7, 19, 13]",supersize,control,-1,False,5,5,5,2,18117,True,implicit-mouselab,5,186157,supersize,35
mouselab,False,"[0, 0, 6, 6, 2, 2, 8, 8, 5]","[[3, 4, 6, 5, 4, 6], [5, 6, 3, 6, 5, 5]]","[[0, 2, 0, 2, 2, 2], [0, 2, 0, 2, 2, 2]]","[10, 20]",10,3,5,0.053,0.050333333333333334,0.0026666666666666666,"[0, 6, 2, 8]",supersize,post-supersize,5,True,5,6,2,2,12047,True,implicit-mouselab,7,201642,supersize,35
mouselab,False,"[12, 12, 19, 19, 14, 14]","[[6, 4, 6, 4, 5], [4, 6, 6, 4, 6], [6, 6, 6, 4, 2], [4, 10, 6, 5, 7], [7, 7, 9, 4, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2]]","[3, 1, 21, 2, 3]",30,4,1,0.062,0.06,0.002,"[12, 19, 14]",supersize,control,-1,False,5,5,5,2,6087,True,implicit-mouselab,8,208815,supersize,35
mouselab,False,"[7, 7, 19, 19, 25, 25]","[[6, 4, 6, 4, 2], [5, 5, 5, 4, 8], [5, 4, 3, 5, 3], [6, 4, 5, 7, 4], [7, 8, 3, 6, 5]]","[[2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2], [2, 0, 2, 2, 2]]","[2, 4, 4, 1, 19]",26,5,1,0.067,0.065,0.002,"[7, 19, 25]",supersize,control,-1,False,5,5,5,2,4927,True,implicit-mouselab,9,217499,supersize,35
mouselab,False,"[15, 15, 13, 13]","[[4, 6, 6, 3, 7, 7], [1, 5, 5, 7, 7, 4], [9, 7, 4, 5, 4, 5], [3, 7, 6, 7, 6, 4], [4, 5, 4, 4, 6, 4]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 0, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[8, 4, 13, 4, 1]",18,6,5,0.052,0.050666666666666665,0.0013333333333333333,"[15, 13]",supersize,post-supersize,5,True,5,6,5,2,9509,True,implicit-mouselab,10,229331,supersize,35
mouselab,False,[],"[[7, 2, 4, 3, 5, 9], [2, 8, 6, 4, 3, 2], [5, 4, 6, 6, 4, 5], [7, 6, 6, 2, 4, 3], [9, 4, 4, 5, 6, 1]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[12, 4, 9, 3, 2]",18,7,5,0.057,0.057,0.0,[],supersize,pre-supersize,5,True,5,6,5,2,4711,True,implicit-mouselab,11,234959,supersize,35
mouselab,False,[],"[[5, 6, 4, 3, 2, 3], [4, 4, 7, 4, 2, 9]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[15, 15]",0,8,1,0.05,0.05,0.0,[],supersize,pre-supersize,1,True,5,6,2,2,2243,True,implicit-mouselab,12,237758,supersize,35
mouselab,False,"[4, 4, 8, 8]","[[6, 4, 9, 4, 6], [4, 6, 6, 7, 2]]","[[2, 2, 2, 2, 0], [2, 2, 0, 2, 2]]","[13, 17]",4,9,2,0.073,0.07166666666666666,0.0013333333333333333,"[4, 8]",supersize,control,-1,False,5,5,2,2,4696,True,implicit-mouselab,13,243496,supersize,35
mouselab,False,"[7, 7, 9, 9, 8, 8, 10, 10]","[[5, 6, 5, 2, 0], [3, 3, 3, 3, 6]]","[[2, 2, 2, 2, 2], [2, 0, 0, 0, 0]]","[2, 28]",26,10,4,0.056,0.05333333333333334,0.0026666666666666666,"[7, 9, 8, 10]",supersize,control,-1,False,5,5,2,2,6519,True,implicit-mouselab,14,250913,supersize,35
mouselab,True,"[2, 2, 4, 4]","[[4, 3, 4, 5, 6], [4, 8, 4, 6, 5]]","[[2, 2, 0, 2, 0], [2, 2, 2, 2, 2]]","[29, 1]",28,1,4,0.06,0.058666666666666666,0.0013333333333333333,"[2, 4]",supersize,control,-1,False,5,5,2,2,12950,True,implicit-mouselab,4,217090,supersize,36
mouselab,True,"[25, 25, 27, 27, 28, 28]","[[4, 6, 6, 6, 5], [6, 4, 3, 3, 4], [7, 5, 5, 6, 5], [7, 3, 7, 6, 4], [5, 3, 3, 2, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 0]]","[1, 2, 4, 10, 13]",22,2,4,0.046,0.044,0.002,"[25, 27, 28]",supersize,control,-1,False,5,5,5,2,10436,True,implicit-mouselab,5,230245,supersize,36
mouselab,False,"[1, 1, 3, 3]","[[5, 6, 5, 5, 3, 6], [5, 4, 6, 5, 5, 7]]","[[2, 0, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2]]","[28, 2]",26,3,1,0.059,0.057666666666666665,0.0013333333333333333,"[1, 3]",supersize,pre-supersize,4,False,5,6,2,2,7238,True,implicit-mouselab,7,242214,supersize,36
mouselab,False,"[7, 7, 10, 10, 9, 9]","[[3, 8, 3, 6, 3], [4, 4, 8, 3, 4]]","[[2, 2, 2, 2, 2], [2, 0, 2, 0, 0]]","[11, 19]",8,4,2,0.062,0.06,0.002,"[7, 10, 9]",supersize,control,-1,False,5,5,2,2,8312,True,implicit-mouselab,8,252665,supersize,36
mouselab,False,"[0, 0, 2, 2, 25, 25]","[[7, 6, 3, 7, 5], [5, 4, 6, 3, 6], [5, 4, 7, 6, 4], [3, 5, 7, 4, 3], [5, 5, 6, 4, 7]]","[[0, 2, 0, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 2]]","[14, 2, 1, 4, 9]",22,5,0,0.057,0.055,0.002,"[0, 2, 25]",supersize,control,-1,False,5,5,5,2,10362,True,implicit-mouselab,9,265348,supersize,36
mouselab,False,"[26, 26, 1, 1, 4, 4]","[[5, 3, 6, 7, 4], [4, 7, 5, 4, 8], [3, 2, 6, 4, 5], [3, 1, 4, 3, 6], [7, 5, 2, 4, 7]]","[[2, 0, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 0, 2, 2]]","[8, 7, 5, 2, 8]",10,6,4,0.06,0.057999999999999996,0.002,"[26, 1, 4]",supersize,control,-1,False,5,5,5,2,6906,True,implicit-mouselab,10,275134,supersize,36
mouselab,False,"[6, 6, 7, 7, 11, 11]","[[7, 3, 6, 8, 7, 8], [5, 5, 5, 3, 1, 2], [2, 5, 5, 8, 3, 3], [5, 5, 5, 4, 4, 9], [4, 4, 4, 5, 3, 4]]","[[2, 2, 2, 2, 2, 2], [0, 0, 2, 2, 2, 0], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[8, 10, 3, 4, 5]",12,7,4,0.035,0.033,0.002,"[6, 7, 11]",supersize,post-supersize,5,False,5,6,5,2,12828,True,implicit-mouselab,11,290410,supersize,36
mouselab,False,"[19, 19, 21, 21]","[[3, 3, 4, 6, 4, 4], [5, 4, 6, 1, 6, 7], [2, 4, 4, 6, 7, 2], [4, 5, 0, 3, 6, 6], [5, 4, 4, 4, 6, 4]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 0, 2, 0, 2, 2], [2, 2, 2, 2, 2, 2]]","[8, 2, 4, 13, 3]",18,8,4,0.056,0.05466666666666667,0.0013333333333333333,"[19, 21]",supersize,pre-supersize,3,False,5,6,5,2,4736,True,implicit-mouselab,12,297961,supersize,36
mouselab,False,"[0, 0, 2, 2, 4, 4]","[[5, 7, 5, 5, 4], [5, 5, 6, 5, 9]]","[[0, 2, 0, 2, 0], [2, 2, 2, 2, 2]]","[20, 10]",10,9,3,0.05,0.048,0.002,"[0, 2, 4]",supersize,control,-1,False,5,5,2,2,5402,True,implicit-mouselab,13,305921,supersize,36
mouselab,False,"[1, 1, 2, 2]","[[4, 2, 6, 3, 5, 6], [5, 7, 7, 6, 4, 4]]","[[2, 0, 0, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[22, 8]",14,10,2,0.063,0.06166666666666667,0.0013333333333333333,"[1, 2]",supersize,post-supersize,5,False,5,6,2,2,5987,True,implicit-mouselab,14,313595,supersize,36
mouselab,True,"[19, 19, 22, 22, 0, 0, 21, 21, 18, 18, 4, 4, 20, 20, 2, 2, 22, 22, 22, 22, 22, 22, 22, 20, 19, 19, 19, 22, 22, 1, 1, 3, 3, 21, 21, 21, 22, 22, 22, 4, 3, 2, 1, 0, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 16, 16, 15, 15, 14, 14, 13, 13, 12, 12, 24, 24, 25, 25, 26, 27, 26, 26, 27, 28, 28, 28, 28]","[[6, 6, 7, 5, 5], [7, 1, 4, 8, 6], [3, 7, 4, 4, 7], [4, 6, 4, 7, 8], [4, 4, 6, 5, 4]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[9, 4, 4, 12, 1]",18,1,4,0.066,0.04933333333333334,0.016666666666666666,"[19, 22, 0, 21, 18, 4, 20, 2, 1, 3, 6, 7, 8, 9, 10, 16, 15, 14, 13, 12, 24, 25, 26, 27, 28]",supersize,control,-1,False,5,5,5,2,81231,False,implicit-mouselab,4,255841,supersize,37
mouselab,True,"[6, 6, 7, 7, 8, 8, 10, 10]","[[4, 3, 4, 6, 4], [3, 8, 6, 5, 5]]","[[2, 2, 2, 2, 2], [0, 0, 0, 2, 0]]","[1, 29]",28,2,1,0.078,0.07533333333333334,0.0026666666666666666,"[6, 7, 8, 10]",supersize,control,-1,False,5,5,2,2,8704,False,implicit-mouselab,5,269727,supersize,37
mouselab,False,"[25, 25, 28, 28, 26, 26, 24, 24, 27, 27, 9, 9]","[[5, 7, 5, 6, 4], [3, 5, 7, 6, 5], [5, 2, 3, 6, 6], [4, 3, 3, 7, 6], [7, 6, 6, 8, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 0, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[2, 8, 2, 7, 11]",16,3,3,0.07,0.066,0.004,"[25, 28, 26, 24, 27, 9]",supersize,control,-1,False,5,5,5,2,15162,False,implicit-mouselab,7,294602,supersize,37
mouselab,False,"[7, 7, 10, 10, 8, 8, 6, 6, 24, 24, 9, 9, 27, 27, 25, 25]","[[6, 7, 7, 5, 5, 8], [7, 5, 4, 5, 2, 7], [3, 4, 9, 8, 3, 5], [1, 2, 3, 3, 5, 4], [4, 8, 3, 5, 6, 5]]","[[2, 2, 2, 2, 2, 2], [0, 0, 0, 0, 0, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [0, 0, 2, 0, 2, 2]]","[1, 11, 4, 4, 10]",18,4,1,0.055,0.049666666666666665,0.005333333333333333,"[7, 10, 8, 6, 24, 9, 27, 25]",supersize,post-supersize,5,False,5,6,5,2,29358,False,implicit-mouselab,8,328023,supersize,37
mouselab,False,"[7, 7, 11, 11, 8, 8, 6, 6]","[[3, 7, 5, 3, 7, 2], [6, 7, 2, 6, 1, 6], [5, 7, 7, 5, 4, 4], [6, 4, 8, 4, 4, 5], [7, 5, 4, 3, 8, 5]]","[[2, 2, 2, 2, 2, 2], [0, 0, 0, 2, 2, 0], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[7, 14, 4, 4, 1]",18,5,1,0.065,0.06233333333333334,0.0026666666666666666,"[7, 11, 8, 6]",supersize,pre-supersize,1,True,5,6,5,2,11978,False,implicit-mouselab,9,341767,supersize,37
mouselab,False,"[10, 10, 7, 7, 6, 6, 11, 11]","[[3, 6, 7, 4, 7, 6], [4, 6, 4, 7, 6, 4]]","[[2, 2, 2, 2, 2, 2], [0, 0, 2, 2, 0, 0]]","[12, 18]",6,6,4,0.064,0.06133333333333334,0.0026666666666666666,"[10, 7, 6, 11]",supersize,pre-supersize,4,True,5,6,2,2,10793,False,implicit-mouselab,10,353742,supersize,37
mouselab,False,"[4, 4, 1, 1, 3, 3, 0, 0, 16, 16]","[[6, 4, 5, 5, 7], [6, 5, 2, 4, 4], [6, 4, 4, 5, 6], [6, 4, 5, 6, 9], [5, 4, 4, 7, 3]]","[[0, 0, 2, 0, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[10, 2, 8, 5, 5]",12,7,4,0.062,0.058666666666666666,0.0033333333333333335,"[4, 1, 3, 0, 16]",supersize,control,-1,False,5,5,5,2,11953,False,implicit-mouselab,11,369028,supersize,37
mouselab,False,"[6, 6, 10, 10, 8, 8, 7, 7, 9, 9]","[[10, 5, 7, 5, 5], [4, 6, 2, 5, 5]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[1, 29]",28,8,1,0.06,0.056666666666666664,0.0033333333333333335,"[6, 10, 8, 7, 9]",supersize,control,-1,False,5,5,2,2,7751,False,implicit-mouselab,12,379454,supersize,37
mouselab,False,"[6, 6, 10, 10, 7, 7, 9, 9, 8, 8]","[[4, 5, 5, 8, 4], [7, 4, 2, 5, 3]]","[[2, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[9, 21]",12,9,0,0.061,0.057666666666666665,0.0033333333333333335,"[6, 10, 7, 9, 8]",supersize,control,-1,False,5,5,2,2,5985,False,implicit-mouselab,13,386750,supersize,37
mouselab,False,"[0, 0, 4, 4, 2, 2, 1, 1, 3, 3]","[[7, 6, 6, 2, 5, 4], [5, 3, 3, 9, 7, 7]]","[[0, 0, 0, 0, 0, 2], [2, 2, 2, 2, 2, 2]]","[20, 10]",10,10,0,0.063,0.059666666666666666,0.0033333333333333335,"[0, 4, 2, 1, 3]",supersize,post-supersize,5,False,5,6,2,2,13361,False,implicit-mouselab,14,406686,supersize,37
mouselab,True,"[0, 0, 0, 26, 26, 12, 12, 15, 15, 28, 28, 24, 24]","[[4, 5, 8, 5, 3], [4, 4, 5, 3, 9], [5, 4, 10, 5, 5], [1, 6, 5, 4, 6], [6, 3, 4, 6, 5]]","[[0, 2, 2, 2, 2], [2, 2, 2, 2, 2], [0, 2, 2, 0, 2], [2, 2, 2, 2, 2], [0, 2, 0, 2, 0]]","[3, 4, 8, 7, 8]",10,1,0,0.041,0.037000000000000005,0.004,"[0, 26, 12, 15, 28, 24]",supersize,control,-1,False,5,5,5,2,31738,True,implicit-mouselab,4,156286,supersize,38
mouselab,True,"[0, 0, 9, 9, 3, 3]","[[5, 6, 3, 8, 7], [8, 7, 6, 7, 6]]","[[0, 2, 2, 0, 2], [2, 2, 2, 0, 2]]","[3, 27]",24,2,3,0.071,0.06899999999999999,0.002,"[0, 9, 3]",supersize,control,-1,False,5,5,2,2,7652,True,implicit-mouselab,5,166447,supersize,38
mouselab,False,"[6, 6, 9, 9, 2, 2, 0, 0, 11, 11]","[[4, 5, 6, 7, 2, 6], [7, 4, 5, 5, 6, 4]]","[[0, 2, 0, 2, 2, 2], [0, 2, 2, 0, 2, 0]]","[10, 20]",10,3,0,0.06,0.056666666666666664,0.0033333333333333335,"[6, 9, 2, 0, 11]",supersize,post-supersize,5,False,5,6,2,2,20070,True,implicit-mouselab,7,194140,supersize,38
mouselab,False,[],"[[3, 8, 2, 5, 8], [8, 6, 5, 4, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 29]",28,4,2,0.049,0.049,0.0,[],supersize,control,-1,False,5,5,2,2,6575,True,implicit-mouselab,8,204550,supersize,38
mouselab,False,"[28, 16, 16, 28, 13, 13]","[[4, 4, 6, 6, 4, 6], [6, 6, 6, 5, 3, 5], [6, 4, 4, 4, 3, 3], [4, 5, 2, 6, 3, 4], [5, 5, 5, 3, 3, 6]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 0, 2, 2, 0, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 0, 2]]","[7, 7, 7, 4, 5]",6,5,4,0.032,0.03,0.002,"[16, 28, 13]",supersize,pre-supersize,4,True,5,6,5,2,13343,True,implicit-mouselab,9,219674,supersize,38
mouselab,False,"[28, 28, 25, 25, 10, 10]","[[6, 6, 5, 6, 6], [6, 5, 4, 6, 8], [5, 4, 9, 6, 3], [6, 9, 4, 9, 5], [4, 3, 5, 4, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 0], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 2, 0]]","[2, 5, 6, 8, 9]",10,6,4,0.058,0.056,0.002,"[28, 25, 10]",supersize,control,-1,False,5,5,5,2,9863,True,implicit-mouselab,10,231420,supersize,38
mouselab,False,"[10, 10, 7, 7, 4, 4]","[[4, 5, 5, 7, 6], [8, 4, 4, 9, 7]]","[[2, 2, 2, 2, 0], [2, 0, 2, 2, 0]]","[10, 20]",10,7,4,0.067,0.065,0.002,"[10, 7, 4]",supersize,control,-1,False,5,5,2,2,8405,True,implicit-mouselab,11,240678,supersize,38
mouselab,False,"[8, 8, 0, 0, 6, 6]","[[7, 6, 5, 7, 4, 10], [8, 7, 3, 4, 5, 8]]","[[0, 2, 2, 2, 2, 2], [0, 2, 0, 2, 2, 2]]","[19, 11]",8,8,0,0.074,0.072,0.002,"[8, 0, 6]",supersize,pre-supersize,2,False,5,6,2,2,8403,True,implicit-mouselab,12,250112,supersize,38
mouselab,False,"[8, 8, 2, 2, 26, 26]","[[6, 6, 5, 5, 5, 2], [5, 4, 7, 6, 5, 4], [6, 4, 5, 5, 5, 5], [7, 8, 2, 3, 7, 4], [4, 5, 4, 5, 5, 4]]","[[2, 2, 0, 2, 2, 2], [2, 2, 0, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 0, 2, 2, 2]]","[12, 13, 2, 1, 2]",26,9,2,0.057,0.055,0.002,"[8, 2, 26]",supersize,post-supersize,5,False,5,6,5,2,32245,True,implicit-mouselab,13,283565,supersize,38
mouselab,False,"[19, 19, 13, 13, 15, 15, 21, 21]","[[3, 5, 5, 5, 3], [2, 4, 3, 3, 3], [4, 5, 8, 5, 3], [7, 6, 3, 3, 4], [5, 2, 7, 6, 7]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 0, 2, 0, 2], [2, 0, 2, 0, 2], [2, 2, 2, 2, 2]]","[2, 2, 10, 13, 3]",22,10,1,0.051,0.04833333333333333,0.0026666666666666666,"[19, 13, 15, 21]",supersize,control,-1,False,5,5,5,2,10709,True,implicit-mouselab,14,295310,supersize,38
mouselab,True,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10, 0, 0, 1]","[[4, 4, 4, 7, 4], [7, 6, 6, 3, 7]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[25, 5]",20,1,4,0.045,0.03833333333333333,0.006666666666666667,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10]",supersize,control,-1,False,5,5,2,2,30474,False,implicit-mouselab,4,253771,supersize,39
mouselab,True,[],"[[5, 6, 5, 5, 5], [6, 3, 5, 7, 4], [7, 6, 1, 4, 4], [5, 3, 5, 3, 4], [6, 5, 3, 2, 4]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[6, 1, 8, 4, 11]",14,2,0,0.059,0.059,0.0,[],supersize,control,-1,False,5,5,5,2,2840,False,implicit-mouselab,5,264144,supersize,39
mouselab,False,"[0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 6, 6, 7, 7, 8, 8, 9, 9, 10, 10]","[[7, 5, 4, 8, 2, 6], [8, 5, 5, 4, 6, 4]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 2]]","[23, 7]",16,3,1,0.05,0.043333333333333335,0.006666666666666667,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10]",supersize,post-supersize,5,False,5,6,2,2,19650,False,implicit-mouselab,7,293315,supersize,39
mouselab,False,[],"[[4, 6, 4, 7, 5], [5, 5, 8, 6, 6], [2, 5, 6, 6, 9], [6, 5, 7, 7, 7], [7, 6, 5, 4, 6]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 4, 16, 2, 7]",22,4,0,0.039,0.039,0.0,[],supersize,control,-1,False,5,5,5,2,1357,False,implicit-mouselab,8,297061,supersize,39
mouselab,False,[],"[[6, 4, 6, 4, 6], [6, 6, 6, 3, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[20, 10]",10,5,3,0.037,0.037,0.0,[],supersize,control,-1,False,5,5,2,2,1257,False,implicit-mouselab,9,299785,supersize,39
mouselab,False,[0],"[[5, 5, 6, 6, 7], [5, 5, 3, 5, 7]]","[[1, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[29, 1]",28,6,0,0.05,0.04966666666666667,0.0003333333333333333,[],supersize,control,-1,False,5,5,2,2,2933,False,implicit-mouselab,10,304703,supersize,39
mouselab,False,[],"[[4, 3, 5, 2, 6, 7], [5, 4, 5, 5, 6, 4], [5, 10, 2, 7, 5, 4], [4, 6, 4, 9, 2, 4], [4, 4, 6, 3, 6, 5]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[4, 15, 2, 3, 6]",18,7,0,0.046,0.046,0.0,[],supersize,pre-supersize,0,True,5,6,5,2,4041,False,implicit-mouselab,11,310157,supersize,39
mouselab,False,[],"[[7, 6, 3, 7, 4], [6, 9, 7, 5, 4], [8, 6, 8, 7, 7], [5, 2, 4, 9, 5], [6, 4, 5, 6, 5]]","[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]","[1, 6, 3, 9, 11]",16,8,0,0.059,0.059,0.0,[],supersize,control,-1,False,5,5,5,2,2217,False,implicit-mouselab,12,316729,supersize,39
mouselab,False,[],"[[4, 6, 7, 4, 4, 4], [6, 6, 3, 5, 1, 6], [7, 7, 3, 7, 7, 5], [5, 5, 7, 4, 5, 4], [2, 5, 4, 6, 2, 3]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[2, 3, 8, 9, 8]",14,9,5,0.042,0.042,0.0,[],supersize,post-supersize,5,True,5,6,5,2,3559,False,implicit-mouselab,13,321389,supersize,39
mouselab,False,[],"[[6, 3, 6, 3, 4, 9], [6, 6, 3, 7, 5, 6]]","[[2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2]]","[4, 26]",22,10,3,0.065,0.065,0.0,[],supersize,pre-supersize,3,True,5,6,2,2,2091,False,implicit-mouselab,14,326477,supersize,39
mouselab,True,"[26, 26, 8, 8, 24, 24, 25, 25, 27, 27, 28, 28, 18, 18, 12, 12, 6, 6, 0, 0]","[[5, 2, 0, 4, 6], [5, 5, 6, 5, 5], [4, 5, 3, 6, 5], [3, 5, 2, 6, 6], [8, 5, 5, 7, 6]]","[[0, 2, 2, 2, 2], [0, 2, 0, 2, 2], [0, 2, 2, 2, 2], [0, 2, 2, 2, 2], [0, 0, 0, 0, 0]]","[3, 9, 5, 7, 6]",8,1,0,0.05,0.043333333333333335,0.006666666666666667,"[26, 8, 24, 25, 27, 28, 18, 12, 6, 0]",supersize,control,-1,False,5,5,5,2,46702,False,implicit-mouselab,4,318189,supersize,40
