type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,experiment_type,trial_nudge,nudge_index,chose_nudge,og_baskets,shown_baskets,num_features,cost,reaction_time,naive,trial_type,trial_index,time_elapsed,nudge_type,participant_id
mouselab,True,[1],"[[7, 7, 7, 4, 7], [6, 6, 6, 5, 6], [4, 1, 7, 6, 3], [8, 5, 5, 4, 2], [5, 8, 4, 7, 3]]","[[1, 0, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[2, 4, 4, 8, 12]",16,2,1,0.059,0.058666666666666666,0.0003333333333333333,[1],supersize,control,-1,False,5,5,5,1,1704,True,implicit-mouselab,5,123930,supersize,37
mouselab,False,[],"[[2, 4, 5, 5, 4], [7, 4, 5, 5, 5], [6, 8, 6, 4, 4], [4, 4, 6, 6, 6], [4, 2, 6, 4, 6]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[17, 10, 1, 1, 1]",30,3,2,0.051,0.051,0.0,[],supersize,control,-1,False,5,5,5,1,1682,True,implicit-mouselab,7,128238,supersize,37
mouselab,False,[],"[[5, 5, 5, 5, 3], [4, 5, 5, 4, 6], [8, 4, 3, 4, 6], [4, 4, 3, 2, 2], [8, 2, 6, 6, 3]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[7, 17, 1, 4, 1]",24,4,0,0.045,0.045,0.0,[],supersize,control,-1,False,5,5,5,1,1015,True,implicit-mouselab,8,130285,supersize,37
mouselab,False,[5],"[[5, 3, 6, 8, 5, 3], [4, 7, 5, 3, 6, 3], [3, 8, 6, 4, 5, 7], [1, 5, 3, 6, 3, 3], [6, 5, 4, 6, 5, 6]]","[[1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[4, 14, 4, 2, 6]",16,5,5,0.041,0.04066666666666667,0.0003333333333333333,[5],supersize,post-supersize,5,True,5,6,5,1,3259,True,implicit-mouselab,9,134821,supersize,37
mouselab,False,[],"[[6, 5, 5, 5, 10], [6, 5, 7, 2, 5], [5, 7, 5, 4, 7], [7, 7, 1, 6, 5], [4, 3, 5, 2, 3]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[3, 5, 3, 8, 11]",14,6,2,0.043,0.043,0.0,[],supersize,control,-1,False,5,5,5,4,1601,True,implicit-mouselab,10,137629,supersize,37
mouselab,False,[],"[[2, 5, 5, 5, 8, 9], [4, 4, 4, 1, 2, 7], [6, 5, 6, 3, 3, 6], [9, 5, 5, 4, 5, 6], [5, 5, 3, 5, 5, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[13, 2, 5, 5, 5]",14,7,2,0.048,0.048,0.0,[],supersize,pre-supersize,5,False,5,6,5,1,1131,True,implicit-mouselab,11,140730,supersize,37
mouselab,False,[5],"[[5, 6, 7, 6, 4, 3], [6, 6, 5, 6, 7, 4], [6, 8, 4, 5, 5, 6], [5, 5, 7, 7, 4, 4], [5, 7, 5, 5, 10, 5]]","[[1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[1, 3, 4, 11, 11]",20,8,5,0.046,0.04566666666666667,0.0003333333333333333,[5],supersize,post-supersize,5,True,5,6,5,1,3037,True,implicit-mouselab,12,144855,supersize,37
mouselab,False,[],"[[3, 4, 4, 2, 6, 5], [8, 5, 7, 6, 2, 3], [7, 3, 6, 5, 4, 3], [1, 5, 2, 8, 6, 3], [5, 9, 7, 4, 3, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[3, 4, 14, 5, 4]",16,9,5,0.033,0.033,0.0,[],supersize,post-supersize,5,True,5,6,5,4,2226,True,implicit-mouselab,13,147979,supersize,37
mouselab,False,[],"[[3, 6, 7, 4, 1, 3], [7, 6, 5, 3, 4, 4], [1, 6, 4, 2, 8, 4], [7, 8, 7, 5, 3, 4], [5, 6, 2, 4, 6, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[4, 6, 10, 6, 4]",8,10,0,0.042,0.042,0.0,[],supersize,pre-supersize,0,True,5,6,5,1,1625,True,implicit-mouselab,14,150938,supersize,37
mouselab,False,[],"[[5, 6, 6, 6, 5], [6, 2, 3, 4, 8], [3, 6, 5, 3, 6], [10, 6, 5, 4, 6], [3, 5, 3, 4, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[4, 6, 8, 1, 11]",14,11,0,0.041,0.041,0.0,[],supersize,control,-1,False,5,5,5,4,1141,True,implicit-mouselab,15,153285,supersize,37
mouselab,False,[],"[[7, 5, 9, 4, 7, 4], [7, 7, 8, 6, 4, 7], [5, 3, 4, 8, 5, 5], [5, 5, 6, 7, 4, 5], [8, 6, 5, 4, 4, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[1, 12, 4, 7, 6]",14,12,5,0.06,0.06,0.0,[],supersize,post-supersize,5,True,5,6,5,4,2640,True,implicit-mouselab,16,156791,supersize,37
mouselab,False,[],"[[6, 4, 8, 7, 8, 8], [1, 5, 6, 3, 5, 3], [7, 5, 8, 6, 4, 4], [5, 10, 5, 7, 4, 7], [7, 3, 4, 4, 5, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[2, 3, 2, 12, 11]",22,13,1,0.062,0.062,0.0,[],supersize,pre-supersize,1,True,5,6,5,4,48750,True,implicit-mouselab,17,206503,supersize,37
mouselab,False,[],"[[2, 6, 5, 6, 4, 4], [5, 3, 5, 2, 5, 5], [5, 2, 5, 7, 4, 3], [7, 7, 3, 6, 4, 4], [4, 5, 3, 8, 4, 2]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[10, 5, 5, 1, 9]",14,14,3,0.061,0.061,0.0,[],supersize,pre-supersize,2,False,5,6,5,4,1299,True,implicit-mouselab,18,210064,supersize,37
mouselab,False,[],"[[3, 5, 5, 6, 4], [8, 5, 8, 3, 4], [4, 9, 4, 6, 5], [5, 4, 4, 1, 5], [6, 7, 5, 5, 5]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[1, 11, 12, 4, 2]",22,15,3,0.042,0.042,0.0,[],supersize,control,-1,False,5,5,5,4,1379,True,implicit-mouselab,19,213731,supersize,37
mouselab,False,[],"[[5, 4, 4, 1, 4, 6], [6, 4, 5, 7, 7, 7], [8, 6, 3, 6, 5, 5], [9, 4, 7, 5, 6, 6], [3, 5, 4, 7, 4, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[1, 1, 5, 17, 6]",22,16,4,0.054,0.054,0.0,[],supersize,pre-supersize,5,False,5,6,5,1,2084,True,implicit-mouselab,20,217830,supersize,37
mouselab,False,[],"[[7, 5, 8, 10, 5], [3, 4, 1, 5, 5], [6, 3, 7, 3, 5], [1, 4, 3, 6, 7], [5, 6, 6, 5, 4]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[6, 9, 8, 4, 3]",10,17,1,0.041,0.041,0.0,[],supersize,control,-1,False,5,5,5,4,903,True,implicit-mouselab,21,219805,supersize,37
mouselab,False,[],"[[6, 5, 5, 9, 4, 7], [5, 7, 3, 4, 6, 4], [5, 6, 5, 4, 5, 7], [2, 5, 8, 7, 5, 7], [7, 5, 3, 6, 5, 6]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[3, 1, 17, 7, 2]",24,18,3,0.053,0.053,0.0,[],supersize,post-supersize,5,False,5,6,5,4,1499,True,implicit-mouselab,22,223256,supersize,37
mouselab,False,[],"[[5, 8, 5, 5, 3], [3, 3, 4, 7, 4], [4, 6, 4, 6, 2], [6, 7, 5, 1, 6], [3, 1, 2, 3, 6]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[8, 4, 1, 2, 15]",22,19,3,0.04,0.04,0.0,[],supersize,control,-1,False,5,5,5,4,855,True,implicit-mouselab,23,226634,supersize,37
mouselab,False,[4],"[[3, 5, 4, 5, 2, 4], [6, 3, 8, 5, 5, 5], [4, 5, 2, 6, 5, 6], [3, 3, 6, 2, 4, 2], [3, 4, 5, 5, 2, 2]]","[[1, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[1, 6, 10, 9, 4]",14,20,5,0.04,0.03966666666666667,0.0003333333333333333,[4],supersize,pre-supersize,2,False,5,6,5,1,2219,True,implicit-mouselab,24,230006,supersize,37
mouselab,False,[],"[[10, 7, 7, 2, 6, 4], [6, 3, 5, 3, 6, 4], [5, 5, 3, 1, 9, 7], [6, 4, 6, 2, 10, 3], [4, 7, 3, 8, 9, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[11, 12, 1, 3, 3]",22,21,1,0.05,0.05,0.0,[],supersize,pre-supersize,2,False,5,6,5,1,1758,True,implicit-mouselab,25,232750,supersize,37
mouselab,False,[],"[[2, 5, 10, 5, 4, 3], [5, 6, 6, 6, 3, 4], [7, 9, 3, 6, 6, 7], [5, 4, 5, 3, 3, 5], [3, 4, 3, 6, 9, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[18, 5, 1, 2, 4]",24,22,2,0.078,0.078,0.0,[],supersize,post-supersize,5,False,5,6,5,1,1617,True,implicit-mouselab,26,235581,supersize,37
mouselab,False,[],"[[4, 3, 3, 7, 7, 3], [7, 9, 5, 7, 6, 7], [7, 4, 5, 4, 7, 7], [7, 4, 2, 3, 4, 5], [6, 4, 4, 8, 5, 3]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[2, 7, 4, 5, 12]",14,23,5,0.048,0.048,0.0,[],supersize,post-supersize,5,True,5,6,5,4,2687,True,implicit-mouselab,27,239244,supersize,37
mouselab,False,[],"[[6, 5, 4, 6, 7], [4, 4, 7, 5, 5], [3, 1, 4, 8, 9], [5, 4, 5, 6, 6], [7, 3, 5, 6, 7]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[4, 4, 7, 7, 8]",8,24,2,0.049,0.049,0.0,[],supersize,control,-1,False,5,5,5,1,864,True,implicit-mouselab,28,241981,supersize,37
mouselab,False,[0],"[[3, 5, 7, 2, 4], [4, 6, 6, 8, 10], [7, 3, 2, 4, 6], [3, 3, 4, 6, 2], [6, 7, 6, 4, 3]]","[[0, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[5, 6, 5, 4, 10]",8,25,0,0.049,0.04866666666666667,0.0003333333333333333,[0],supersize,control,-1,False,5,5,5,1,1570,True,implicit-mouselab,29,244781,supersize,37
mouselab,False,[1],"[[3, 5, 7, 5, 6, 4], [6, 4, 3, 6, 3, 4], [6, 6, 3, 5, 4, 5], [4, 9, 5, 5, 4, 7], [3, 8, 3, 4, 6, 7]]","[[4, 3, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[1, 4, 1, 12, 12]",24,26,1,0.077,0.07666666666666666,0.0003333333333333333,[],supersize,post-supersize,5,False,5,6,5,4,2656,True,implicit-mouselab,30,249108,supersize,37
mouselab,False,[],"[[4, 4, 2, 7, 4, 4], [4, 7, 4, 9, 5, 6], [7, 5, 2, 5, 3, 7], [7, 4, 3, 4, 8, 3], [7, 7, 2, 4, 8, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[10, 6, 4, 5, 5]",8,27,1,0.052,0.052,0.0,[],supersize,post-supersize,5,False,5,6,5,1,3087,True,implicit-mouselab,31,253623,supersize,37
mouselab,False,[],"[[3, 4, 7, 5, 1, 6], [6, 7, 6, 4, 8, 6], [5, 2, 5, 3, 3, 2], [5, 6, 8, 9, 5, 3], [5, 5, 6, 5, 4, 5]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[6, 8, 10, 3, 3]",12,28,1,0.044,0.044,0.0,[],supersize,pre-supersize,1,True,5,6,5,4,1127,True,implicit-mouselab,32,256069,supersize,37
mouselab,False,[1],"[[5, 4, 7, 4, 2, 8], [4, 6, 4, 5, 6, 6], [8, 4, 3, 3, 5, 5], [3, 7, 5, 5, 5, 6], [5, 5, 5, 3, 3, 1]]","[[4, 3, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[15, 4, 6, 1, 4]",18,29,2,0.055,0.05466666666666667,0.0003333333333333333,[],supersize,pre-supersize,1,False,5,6,5,4,1426,True,implicit-mouselab,33,259255,supersize,37
mouselab,False,[],"[[6, 5, 5, 5, 6, 5], [4, 7, 2, 5, 4, 4], [4, 3, 4, 5, 7, 7], [6, 5, 6, 5, 4, 2], [6, 8, 5, 3, 2, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[3, 5, 8, 3, 11]",14,30,3,0.043,0.043,0.0,[],supersize,pre-supersize,2,False,5,6,5,4,1474,True,implicit-mouselab,34,262444,supersize,37
mouselab,False,[],"[[5, 5, 6, 1, 5], [4, 5, 7, 7, 5], [4, 2, 6, 6, 5], [6, 7, 2, 7, 7], [5, 6, 6, 4, 7]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[7, 6, 3, 7, 7]",6,31,4,0.059,0.059,0.0,[],supersize,control,-1,False,5,5,5,1,776,True,implicit-mouselab,35,264576,supersize,37
mouselab,False,[],"[[8, 7, 6, 6, 4, 7], [6, 6, 2, 5, 5, 8], [6, 6, 6, 4, 7, 4], [0, 7, 1, 4, 1, 4], [2, 8, 7, 5, 5, 5]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[8, 7, 3, 7, 5]",8,32,5,0.059,0.059,0.0,[],supersize,post-supersize,5,True,5,6,5,1,2829,True,implicit-mouselab,36,268305,supersize,37
mouselab,True,"[24, 25, 26, 27, 28]","[[6, 5, 5, 8, 6], [7, 3, 8, 2, 5], [4, 6, 6, 4, 8], [3, 5, 5, 2, 0], [5, 5, 2, 5, 6]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [0, 0, 0, 0, 0]]","[7, 2, 6, 3, 12]",14,1,4,0.057,0.05533333333333334,0.0016666666666666668,"[24, 25, 26, 27, 28]",supersize,control,-1,False,5,5,5,1,33410,True,implicit-mouselab,4,267054,supersize,38
mouselab,True,"[12, 12, 12, 12, 13, 13, 13, 13]","[[7, 6, 3, 3, 5], [10, 3, 4, 5, 4], [7, 4, 7, 2, 6], [2, 7, 6, 7, 5], [7, 6, 6, 4, 4]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [0, 0, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4]]","[5, 2, 14, 2, 7]",18,2,0,0.069,0.06633333333333334,0.0026666666666666666,"[12, 13]",supersize,control,-1,False,5,5,5,4,23229,True,implicit-mouselab,5,296467,supersize,38
mouselab,False,"[12, 13, 14, 15, 16, 17]","[[7, 5, 6, 6, 4, 5], [3, 3, 6, 4, 5, 5], [6, 3, 4, 1, 4, 4], [1, 3, 7, 3, 7, 5], [3, 6, 3, 5, 5, 4]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[5, 1, 11, 10, 3]",18,3,0,0.041,0.039,0.002,"[12, 13, 14, 15, 16, 17]",supersize,pre-supersize,5,False,5,6,5,1,11969,True,implicit-mouselab,7,314832,supersize,38
mouselab,False,"[14, 12, 13]","[[2, 5, 6, 4, 5, 7], [4, 4, 6, 3, 5, 5], [4, 8, 3, 2, 4, 6], [1, 4, 7, 2, 10, 4], [2, 5, 6, 1, 7, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[1, 7, 9, 5, 8]",12,4,1,0.055,0.054,0.001,"[14, 12, 13]",supersize,pre-supersize,2,False,5,6,5,1,20091,True,implicit-mouselab,8,337468,supersize,38
mouselab,False,"[16, 28]","[[3, 5, 5, 5, 10, 4], [4, 7, 6, 6, 4, 4], [5, 5, 6, 2, 6, 6], [4, 4, 7, 7, 2, 5], [4, 5, 4, 5, 4, 6]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 0, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 0, 1]]","[6, 4, 8, 4, 8]",8,5,4,0.055,0.05433333333333333,0.0006666666666666666,"[16, 28]",supersize,pre-supersize,4,True,5,6,5,1,12395,True,implicit-mouselab,9,352103,supersize,38
mouselab,False,"[6, 7, 8, 9]","[[6, 5, 2, 6, 6, 3], [4, 8, 2, 2, 4, 4], [8, 6, 5, 3, 8, 5], [1, 2, 5, 3, 6, 5], [4, 4, 7, 7, 4, 7]]","[[1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[1, 14, 7, 5, 3]",18,6,1,0.06,0.058666666666666666,0.0013333333333333333,"[6, 7, 8, 9]",supersize,post-supersize,5,False,5,6,5,1,27010,True,implicit-mouselab,10,385156,supersize,38
mouselab,False,"[12, 13, 14, 15, 16]","[[5, 6, 2, 7, 4, 6], [5, 3, 6, 5, 6, 7], [1, 0, 7, 5, 3, 8], [6, 7, 4, 3, 4, 4], [5, 6, 6, 2, 8, 3]]","[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[6, 7, 13, 3, 1]",16,7,2,0.054,0.052333333333333336,0.0016666666666666668,"[12, 13, 14, 15, 16]",supersize,post-supersize,5,False,5,6,5,1,23275,True,implicit-mouselab,11,410254,supersize,38
mouselab,False,"[18, 19, 20, 21, 22]","[[4, 3, 7, 4, 5], [1, 7, 8, 1, 6], [3, 4, 5, 10, 5], [4, 4, 3, 6, 5], [3, 4, 8, 6, 4]]","[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1]]","[4, 10, 2, 13, 1]",22,8,3,0.043,0.04133333333333333,0.0016666666666666668,"[18, 19, 20, 21, 22]",supersize,control,-1,False,5,5,5,1,10811,True,implicit-mouselab,12,424643,supersize,38
mouselab,False,"[16, 12, 13, 0, 1, 2, 3, 4, 5]","[[8, 6, 6, 5, 5, 5], [6, 7, 3, 4, 6, 6], [4, 5, 3, 4, 3, 2], [5, 3, 3, 4, 7, 8], [5, 6, 6, 4, 2, 8]]","[[0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1], [0, 0, 1, 1, 0, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[10, 6, 7, 1, 6]",10,9,0,0.06,0.056999999999999995,0.003,"[16, 12, 13, 0, 1, 2, 3, 4, 5]",supersize,pre-supersize,4,False,5,6,5,1,34109,True,implicit-mouselab,13,462905,supersize,38
mouselab,False,"[6, 6, 6, 6, 7, 7, 7, 7, 11, 11, 11, 11]","[[7, 3, 4, 4, 9, 6], [5, 6, 3, 7, 4, 5], [8, 3, 7, 5, 5, 3], [3, 7, 5, 7, 9, 5], [1, 4, 2, 8, 4, 4]]","[[4, 4, 4, 4, 4, 4], [0, 0, 4, 4, 4, 0], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4]]","[8, 15, 1, 4, 2]",22,10,1,0.051,0.047,0.004,"[6, 7, 11]",supersize,post-supersize,5,False,5,6,5,4,20103,True,implicit-mouselab,14,487295,supersize,38
mouselab,False,"[28, 28, 28, 28, 27, 27, 27, 27, 21, 21, 21, 21, 20, 20, 20, 20]","[[5, 3, 5, 10, 6, 5], [2, 6, 6, 6, 2, 5], [4, 2, 5, 2, 1, 5], [6, 6, 3, 5, 4, 5], [5, 3, 9, 6, 4, 4]]","[[4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4], [4, 4, 0, 0, 4, 4], [4, 4, 4, 0, 0, 4]]","[7, 4, 2, 9, 8]",12,11,3,0.064,0.058666666666666666,0.005333333333333333,"[28, 27, 21, 20]",supersize,pre-supersize,4,False,5,6,5,4,28521,True,implicit-mouselab,15,518334,supersize,38
mouselab,False,"[12, 13, 14, 15, 3, 0]","[[5, 6, 5, 8, 4], [3, 6, 6, 9, 5], [8, 5, 7, 8, 5], [5, 5, 6, 6, 6], [9, 7, 9, 5, 5]]","[[0, 1, 1, 0, 1], [1, 1, 1, 1, 1], [0, 0, 0, 0, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[9, 7, 10, 2, 2]",16,12,3,0.079,0.077,0.002,"[12, 13, 14, 15, 3, 0]",supersize,control,-1,False,5,5,5,1,15154,True,implicit-mouselab,16,536121,supersize,38
mouselab,False,"[18, 18, 18, 18, 19, 19, 19, 19]","[[3, 5, 7, 6, 3], [7, 9, 7, 8, 4], [4, 3, 5, 6, 6], [2, 8, 6, 4, 8], [6, 5, 5, 4, 3]]","[[4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [4, 4, 4, 4, 4], [0, 0, 4, 4, 4], [4, 4, 4, 4, 4]]","[4, 6, 3, 11, 6]",10,13,1,0.067,0.06433333333333334,0.0026666666666666666,"[18, 19]",supersize,control,-1,False,5,5,5,4,19057,True,implicit-mouselab,17,557259,supersize,38
mouselab,False,"[0, 1, 2, 3, 4]","[[4, 5, 6, 3, 4], [8, 4, 8, 7, 6], [0, 5, 6, 8, 5], [7, 7, 7, 6, 3], [4, 4, 3, 5, 6]]","[[0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[13, 7, 2, 2, 6]",16,14,2,0.059,0.05733333333333333,0.0016666666666666668,"[0, 1, 2, 3, 4]",supersize,control,-1,False,5,5,5,1,13230,True,implicit-mouselab,18,573572,supersize,38
mouselab,False,"[6, 7, 8, 9, 10, 2, 4]","[[1, 6, 3, 4, 5], [3, 4, 6, 4, 6], [5, 5, 4, 3, 4], [3, 8, 5, 3, 2], [3, 4, 5, 6, 4]]","[[1, 1, 0, 1, 0], [0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]","[4, 19, 3, 2, 2]",26,15,4,0.053,0.050666666666666665,0.0023333333333333335,"[6, 7, 8, 9, 10, 2, 4]",supersize,control,-1,False,5,5,5,1,19428,True,implicit-mouselab,19,596871,supersize,38
mouselab,False,"[12, 13, 14, 15, 16, 7, 8, 20, 19, 17]","[[5, 6, 4, 6, 6, 7], [8, 4, 5, 4, 5, 10], [2, 7, 7, 3, 3, 4], [5, 3, 4, 6, 4, 5], [5, 3, 5, 5, 2, 5]]","[[1, 1, 1, 1, 1, 1], [1, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1]]","[2, 4, 19, 4, 1]",26,16,2,0.061,0.057666666666666665,0.0033333333333333335,"[12, 13, 14, 15, 16, 7, 8, 20, 19, 17]",supersize,post-supersize,5,False,5,6,5,1,33142,True,implicit-mouselab,20,632388,supersize,38
mouselab,False,"[24, 25, 26, 27, 28, 6, 8, 28, 29]","[[2, 5, 5, 7, 6, 4], [7, 6, 5, 7, 4, 3], [7, 4, 5, 3, 6, 5], [4, 3, 6, 5, 4, 6], [5, 4, 5, 3, 5, 5]]","[[1, 1, 1, 1, 1, 1], [0, 1, 0, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0]]","[2, 6, 3, 5, 14]",16,17,5,0.047,0.044333333333333336,0.0026666666666666666,"[24, 25, 26, 27, 28, 6, 8, 29]",supersize,post-supersize,5,True,5,6,5,1,23545,True,implicit-mouselab,21,657802,supersize,38
