type,is_practice,original_item_cost,sale_item_cost,click_values,payoff_matrix,cost_matrix,weights,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,sale_type,is_control,sale_index,trial_type,trial_index,time_elapsed,highlight_option_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight,num_highlight_reveals,participant_id
traffic-light-mouselab,False,3,1,[],"[[4, 5, 6, 7, 4], [3, 5, 4, 4, 5], [6, 7, 4, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,24,0,0.049,0.049,0.0,[],0,5,3,849,0,146,146,medium,True,1,traffic-light-mouselab,28,636282,3,0,0,10,0,36
traffic-light-mouselab,False,3,1,[],"[[3, 5, 10, 6, 5], [2, 4, 5, 3, 3], [3, 8, 5, 5, 2]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,25,0,0.027,0.027,0.0,[],0,5,3,7465,0,80,80,medium,False,1,traffic-light-mouselab,29,647426,2,0,0,10,0,36
traffic-light-mouselab,False,3,1,"[7, 11, 7]","[[8, 6, 4, 6, 7], [5, 6, 5, 4, 5], [9, 3, 2, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 1, 3, 3], [1, 0, 1, 1, 1]]","[18, 10, 2]",16,26,3,0.051,0.049999999999999996,0.001,[11],1,5,3,10403,3,154,151,low,False,2,traffic-light-mouselab,30,660234,3,0,1,2,1,36
traffic-light-mouselab,False,3,1,[],"[[7, 4, 7, 4, 8], [7, 7, 8, 3, 1], [5, 6, 6, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[2, 10, 18]",16,27,4,0.039,0.039,0.0,[],0,5,3,1393,0,116,116,hi,False,2,traffic-light-mouselab,31,663254,5,0,0,18,0,36
traffic-light-mouselab,False,3,1,[],"[[7, 3, 2, 4, 8], [8, 5, 6, 4, 6], [4, 2, 4, 1, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,28,0,0.066,0.066,0.0,[],0,5,3,1265,0,198,198,low,False,0,traffic-light-mouselab,32,666531,7,0,0,2,0,36
traffic-light-mouselab,False,3,1,[],"[[6, 1, 6, 5, 5], [7, 5, 8, 6, 6], [2, 5, 7, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,29,1,0.037,0.037,0.0,[],0,5,3,888,0,110,110,medium,False,0,traffic-light-mouselab,33,670946,1,0,0,10,0,36
traffic-light-mouselab,False,3,1,[],"[[4, 4, 3, 6, 7], [9, 6, 6, 4, 7], [6, 2, 6, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,30,3,0.048,0.048,0.0,[],0,5,3,1159,0,144,144,low,True,2,traffic-light-mouselab,34,673556,6,1,0,2,0,36
traffic-light-mouselab,False,3,1,[],"[[6, 5, 6, 4, 4], [7, 2, 4, 2, 7], [6, 6, 5, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,31,2,0.047,0.047,0.0,[],0,5,3,1841,0,142,142,hi,True,2,traffic-light-mouselab,35,677155,5,0,0,18,0,36
traffic-light-mouselab,False,3,1,[],"[[8, 6, 4, 5, 6], [4, 2, 5, 5, 8], [5, 4, 7, 9, 5]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,32,1,0.045,0.045,0.0,[],0,5,3,5061,0,136,136,medium,False,1,traffic-light-mouselab,36,684098,2,0,0,10,0,36
traffic-light-mouselab,True,3,1,"[5, 5, 5, 1, 1, 1, 11, 11, 11, 6, 6, 6]","[[5, 2, 6, 4, 5], [0, 6, 7, 7, 3], [2, 6, 9, 5, 2]]","[[3, 0, 3, 3, 3], [0, 0, 3, 3, 3], [3, 0, 3, 3, 3]]","[10, 18, 2]",16,1,1,0.047,0.043,0.004,"[5, 1, 11, 6]",4,5,3,57783,12,140,128,low,True,2,traffic-light-mouselab,4,269622,6,0,3,2,1,37
traffic-light-mouselab,True,3,1,"[5, 6, 7, 8, 9]","[[4, 6, 6, 3, 4], [6, 5, 3, 2, 5], [6, 3, 3, 7, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,2,0,0.048,0.04633333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,11255,5,144,139,medium,False,1,traffic-light-mouselab,5,287364,6,1,5,10,5,37
traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[6, 4, 7, 5, 5], [5, 5, 5, 2, 5], [8, 4, 9, 5, 4]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,3,0,0.066,0.065,0.001,[0],1,5,3,8251,3,198,195,hi,True,0,traffic-light-mouselab,7,301810,6,0,3,18,1,37
traffic-light-mouselab,False,3,1,"[11, 11, 11, 6]","[[6, 5, 8, 5, 8], [6, 6, 4, 5, 1], [6, 5, 6, 8, 7]]","[[3, 3, 3, 3, 3], [1, 0, 1, 1, 1], [3, 0, 3, 3, 3]]","[10, 2, 18]",16,4,1,0.051,0.049666666666666665,0.0013333333333333333,"[11, 6]",2,5,3,14757,4,152,148,low,False,1,traffic-light-mouselab,8,318902,6,1,1,2,1,37
traffic-light-mouselab,False,3,1,"[10, 11]","[[7, 4, 7, 7, 6], [5, 6, 6, 5, 5], [5, 6, 5, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 1, 1, 1]]","[10, 2, 18]",16,5,1,0.053,0.05233333333333333,0.0006666666666666666,"[10, 11]",2,5,3,8325,2,160,158,hi,False,2,traffic-light-mouselab,9,330086,6,1,2,18,2,37
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[6, 8, 3, 7, 5], [6, 6, 7, 5, 5], [6, 4, 3, 6, 2]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[10, 18, 2]",16,6,0,0.06,0.059,0.001,[5],1,5,3,6162,3,180,177,low,False,2,traffic-light-mouselab,10,338188,6,1,0,2,0,37
traffic-light-mouselab,False,3,1,"[2, 2, 2, 0, 0, 0]","[[7, 6, 5, 1, 6], [4, 4, 5, 5, 7], [1, 4, 4, 3, 6]]","[[0, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,7,0,0.056,0.054,0.002,"[2, 0]",2,5,3,10160,6,168,162,low,True,2,traffic-light-mouselab,11,351302,1,0,0,2,0,37
traffic-light-mouselab,False,3,1,"[5, 5, 5, 7, 7, 7]","[[0, 7, 4, 7, 5], [5, 5, 8, 4, 5], [3, 3, 3, 6, 6]]","[[1, 1, 1, 1, 1], [0, 3, 0, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,8,2,0.061,0.059,0.002,"[5, 7]",2,5,3,9152,6,182,176,low,False,0,traffic-light-mouselab,12,363974,4,0,0,2,0,37
traffic-light-mouselab,False,3,1,"[3, 3, 3, 0, 0, 0, 1, 1, 1]","[[4, 2, 5, 4, 7], [9, 6, 6, 6, 6], [5, 1, 3, 5, 5]]","[[0, 0, 3, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,9,0,0.047,0.044,0.003,"[3, 0, 1]",3,5,3,11302,9,140,131,low,True,1,traffic-light-mouselab,13,377876,9,1,0,2,0,37
traffic-light-mouselab,False,3,1,"[14, 14, 14, 10, 10, 10]","[[6, 9, 5, 2, 6], [7, 8, 0, 6, 4], [3, 3, 6, 5, 2]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 0]]","[10, 2, 18]",16,10,1,0.053,0.051,0.002,"[14, 10]",2,5,3,7617,6,160,154,hi,True,2,traffic-light-mouselab,14,388161,3,0,6,18,2,37
traffic-light-mouselab,False,3,1,"[0, 0, 0, 2, 2, 2]","[[4, 4, 3, 5, 3], [5, 6, 3, 5, 6], [4, 2, 6, 4, 5]]","[[0, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,11,0,0.041,0.039,0.002,"[0, 2]",2,5,3,11168,6,122,116,medium,True,2,traffic-light-mouselab,15,401214,4,0,0,10,0,37
traffic-light-mouselab,False,3,1,"[5, 7]","[[4, 5, 8, 5, 5], [4, 6, 7, 4, 6], [3, 7, 4, 8, 7]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,12,2,0.053,0.05233333333333333,0.0006666666666666666,"[5, 7]",2,5,3,4365,2,158,156,medium,False,1,traffic-light-mouselab,16,408360,7,1,2,10,2,37
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[2, 3, 1, 3, 6], [4, 4, 8, 8, 5], [2, 2, 7, 4, 2]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,13,4,0.051,0.04933333333333333,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,6673,5,154,149,medium,False,0,traffic-light-mouselab,17,417252,6,1,5,10,5,37
traffic-light-mouselab,False,3,1,"[3, 1]","[[5, 8, 4, 5, 8], [6, 6, 4, 3, 4], [7, 4, 5, 3, 6]]","[[1, 0, 1, 0, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,14,1,0.065,0.06433333333333334,0.0006666666666666666,"[3, 1]",2,5,3,4541,2,196,194,medium,False,0,traffic-light-mouselab,18,423806,8,1,2,10,2,37
traffic-light-mouselab,False,3,1,"[10, 10, 10, 14, 14, 14]","[[4, 5, 8, 3, 7], [7, 5, 8, 5, 5], [4, 5, 3, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 0]]","[2, 10, 18]",16,15,4,0.057,0.055,0.002,"[10, 14]",2,5,3,6159,6,172,166,medium,True,1,traffic-light-mouselab,19,431994,5,0,0,10,0,37
traffic-light-mouselab,False,3,1,"[11, 11, 11]","[[5, 4, 5, 6, 5], [6, 4, 8, 4, 7], [5, 7, 7, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 0, 3, 3, 3]]","[2, 10, 18]",16,16,1,0.058,0.057,0.001,[11],1,5,3,4668,3,174,171,medium,True,1,traffic-light-mouselab,20,438066,4,0,0,10,0,37
traffic-light-mouselab,False,3,1,"[2, 2, 2]","[[5, 6, 7, 4, 4], [6, 6, 4, 5, 6], [8, 4, 1, 4, 5]]","[[3, 3, 0, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[18, 10, 2]",16,17,2,0.056,0.055,0.001,[2],1,5,3,6608,3,168,165,low,False,2,traffic-light-mouselab,21,448056,1,0,0,2,0,37
traffic-light-mouselab,False,3,1,"[1, 1, 1]","[[5, 7, 5, 5, 4], [2, 6, 6, 5, 5], [7, 5, 4, 7, 5]]","[[3, 0, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,18,1,0.065,0.064,0.001,[1],1,5,3,4732,3,196,193,low,True,2,traffic-light-mouselab,22,454520,5,0,0,2,0,37
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[2, 6, 6, 3, 3], [6, 6, 8, 4, 3], [6, 5, 0, 5, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,19,2,0.068,0.06633333333333334,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,4629,5,204,199,hi,False,1,traffic-light-mouselab,23,460856,8,1,5,18,5,37
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[5, 4, 5, 4, 4], [7, 4, 3, 4, 7], [5, 9, 6, 8, 5]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,20,0,0.062,0.061,0.001,[5],1,5,3,5681,3,186,183,medium,True,0,traffic-light-mouselab,24,469966,5,1,0,10,0,37
traffic-light-mouselab,False,3,1,"[5, 7]","[[6, 4, 5, 7, 7], [4, 3, 8, 4, 5], [3, 4, 3, 5, 7]]","[[3, 3, 3, 3, 3], [0, 1, 0, 1, 1], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,21,2,0.048,0.04733333333333333,0.0006666666666666666,"[5, 7]",2,5,3,4149,2,144,142,medium,False,1,traffic-light-mouselab,25,475399,8,1,2,10,2,37
traffic-light-mouselab,False,3,1,"[5, 5, 5]","[[6, 4, 5, 5, 5], [7, 4, 6, 1, 2], [6, 8, 2, 3, 2]]","[[3, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[2, 18, 10]",16,22,0,0.066,0.065,0.001,[5],1,5,3,3258,3,198,195,medium,True,2,traffic-light-mouselab,26,479924,6,0,0,10,0,37
traffic-light-mouselab,False,3,1,"[2, 2, 2, 1, 1, 1]","[[5, 7, 3, 5, 4], [7, 4, 6, 5, 6], [6, 5, 5, 2, 5]]","[[3, 0, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 2, 10]",16,23,1,0.061,0.059,0.002,"[2, 1]",2,5,3,11783,6,184,178,hi,True,0,traffic-light-mouselab,27,493777,7,1,6,18,2,37
traffic-light-mouselab,False,3,1,"[3, 3, 3]","[[6, 5, 3, 7, 7], [7, 5, 9, 7, 5], [7, 4, 5, 7, 5]]","[[3, 3, 3, 0, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,24,3,0.07,0.069,0.001,[3],1,5,3,6228,3,210,207,hi,True,0,traffic-light-mouselab,28,501392,7,1,3,18,1,37
traffic-light-mouselab,False,3,1,"[11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 10, 10, 10]","[[5, 0, 9, 5, 3], [5, 4, 3, 5, 5], [5, 4, 3, 1, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,25,0,0.05,0.045000000000000005,0.005,"[11, 12, 13, 14, 10]",5,5,3,10281,15,150,135,hi,True,2,traffic-light-mouselab,29,512770,5,1,15,18,5,37
traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[7, 6, 6, 6, 6], [4, 10, 5, 6, 5], [5, 5, 7, 2, 8]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,26,0,0.059,0.057999999999999996,0.001,[0],1,5,3,4229,3,176,173,low,True,2,traffic-light-mouselab,30,518090,5,0,0,2,0,37
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 0, 0, 0, 1, 1, 1]","[[5, 6, 4, 4, 4], [4, 5, 3, 3, 7], [8, 8, 5, 6, 4]]","[[0, 0, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 2, 18]",16,27,1,0.071,0.06733333333333333,0.0036666666666666666,"[10, 11, 12, 13, 14, 0, 1]",7,5,3,13293,11,214,203,hi,False,2,traffic-light-mouselab,31,532562,8,1,5,18,5,37
traffic-light-mouselab,False,3,1,"[2, 2, 2, 0, 0, 0]","[[8, 5, 2, 8, 3], [8, 3, 4, 2, 6], [5, 5, 5, 4, 6]]","[[0, 3, 0, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,28,0,0.078,0.076,0.002,"[2, 0]",2,5,3,8785,6,234,228,low,True,2,traffic-light-mouselab,32,543216,5,0,0,2,0,37
traffic-light-mouselab,False,3,1,"[10, 10, 10, 12, 12, 12, 14, 14, 14]","[[5, 8, 6, 3, 5], [6, 5, 5, 3, 5], [5, 7, 5, 7, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [0, 3, 0, 3, 0]]","[10, 2, 18]",16,29,4,0.056,0.053,0.003,"[10, 12, 14]",3,5,3,8770,9,168,159,low,False,1,traffic-light-mouselab,33,553678,5,0,0,2,0,37
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 8, 8, 8, 6, 6, 6]","[[4, 4, 7, 6, 7], [10, 6, 4, 5, 3], [6, 5, 4, 6, 6]]","[[3, 3, 3, 3, 3], [3, 0, 3, 0, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,30,1,0.053,0.04933333333333333,0.0036666666666666666,"[10, 11, 12, 13, 14, 8, 6]",7,5,3,24146,11,158,147,hi,False,2,traffic-light-mouselab,34,579467,5,0,5,18,5,37
traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9]","[[2, 5, 8, 6, 1], [5, 4, 7, 2, 7], [3, 4, 4, 6, 7]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[2, 10, 18]",16,31,2,0.053,0.051333333333333335,0.0016666666666666668,"[5, 6, 7, 8, 9]",5,5,3,5814,5,158,153,medium,False,1,traffic-light-mouselab,35,587623,7,1,5,10,5,37
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4]","[[4, 4, 5, 2, 5], [7, 5, 7, 4, 4], [6, 3, 4, 3, 7]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,32,2,0.056,0.05433333333333334,0.0016666666666666668,"[0, 1, 2, 3, 4]",5,5,3,4612,5,168,163,hi,False,0,traffic-light-mouselab,36,594191,5,1,5,18,5,37
traffic-light-mouselab,True,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 9, 9, 9, 5, 5, 5, 10, 10, 10, 14, 14, 14]","[[5, 4, 6, 2, 5], [7, 6, 1, 6, 5], [7, 8, 6, 3, 1]]","[[0, 0, 0, 0, 0], [0, 3, 0, 3, 0], [0, 3, 3, 3, 0]]","[18, 10, 2]",16,1,0,0.058,0.048,0.01,"[0, 1, 2, 3, 4, 7, 9, 5, 10, 14]",10,5,3,35949,30,174,144,low,True,2,traffic-light-mouselab,4,1110649,7,0,6,2,2,38
traffic-light-mouselab,True,3,1,"[5, 6, 7, 8, 9, 1, 1, 1, 2, 2, 2, 3, 3, 3]","[[4, 4, 3, 6, 5], [4, 10, 8, 5, 4], [1, 6, 5, 4, 5]]","[[3, 0, 0, 0, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,2,1,0.077,0.07233333333333333,0.004666666666666667,"[5, 6, 7, 8, 9, 1, 2, 3]",8,5,3,34937,14,232,218,hi,False,1,traffic-light-mouselab,5,1149077,10,1,5,18,5,38
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 11, 12, 13, 14]","[[3, 7, 7, 7, 5], [4, 8, 3, 6, 2], [8, 6, 5, 3, 6]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [1, 0, 0, 0, 0]]","[18, 2, 10]",16,3,1,0.067,0.060666666666666674,0.006333333333333333,"[0, 1, 2, 3, 4, 11, 12, 13, 14]",9,5,3,27637,19,202,183,medium,False,2,traffic-light-mouselab,7,1190952,6,0,4,10,4,38
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[5, 5, 4, 4, 5], [3, 3, 3, 2, 4], [6, 5, 4, 4, 2]]","[[0, 0, 0, 0, 0], [1, 1, 1, 1, 1], [0, 0, 0, 0, 0]]","[18, 2, 10]",16,4,0,0.052,0.041999999999999996,0.01,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14]",10,5,3,17145,30,156,126,low,False,1,traffic-light-mouselab,8,1210778,3,0,0,2,0,38
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 1, 1, 1, 2, 2, 2, 3, 3, 3]","[[3, 3, 3, 3, 4], [3, 6, 3, 3, 2], [7, 3, 2, 4, 4]]","[[3, 0, 0, 0, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,5,1,0.048,0.04,0.008,"[5, 6, 7, 8, 9, 1, 2, 3]",8,5,3,15902,24,144,120,hi,True,1,traffic-light-mouselab,9,1238927,6,1,15,18,5,38
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 6, 6, 6, 11, 11, 11, 14, 14, 14]","[[4, 6, 1, 4, 5], [5, 5, 6, 6, 6], [8, 5, 0, 5, 4]]","[[0, 0, 0, 0, 0], [3, 0, 3, 3, 3], [3, 0, 3, 3, 0]]","[18, 2, 10]",16,6,1,0.056,0.048,0.008,"[0, 1, 2, 3, 4, 6, 11, 14]",8,5,3,15022,24,168,144,medium,True,2,traffic-light-mouselab,10,1255322,5,0,6,10,2,38
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 1, 1, 1, 4, 4, 4]","[[3, 7, 4, 5, 6], [4, 9, 5, 4, 9], [5, 6, 7, 4, 6]]","[[3, 0, 3, 3, 0], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,7,1,0.081,0.074,0.007,"[5, 6, 7, 8, 9, 1, 4]",7,5,3,11325,21,244,223,low,True,2,traffic-light-mouselab,11,1270297,6,0,0,2,0,38
traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 8, 8, 8, 6, 6, 6]","[[4, 6, 3, 9, 4], [1, 5, 6, 7, 7], [8, 7, 5, 4, 5]]","[[0, 0, 0, 0, 0], [3, 0, 3, 0, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,8,3,0.08,0.07633333333333334,0.0036666666666666666,"[0, 1, 2, 3, 4, 8, 6]",7,5,3,8508,11,240,229,hi,False,0,traffic-light-mouselab,12,1280200,9,1,5,18,5,38
traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 7, 7, 7, 6, 6, 6]","[[5, 4, 6, 2, 5], [3, 6, 4, 6, 7], [3, 4, 7, 5, 4]]","[[3, 3, 3, 3, 3], [3, 0, 0, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,9,2,0.059,0.05533333333333333,0.0036666666666666666,"[10, 11, 12, 13, 14, 7, 6]",7,5,3,10293,11,178,167,hi,False,2,traffic-light-mouselab,13,1291411,7,1,5,18,5,38
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 11, 14]","[[4, 7, 4, 6, 5], [4, 6, 3, 4, 5], [7, 2, 5, 7, 5]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [1, 0, 1, 1, 0]]","[2, 18, 10]",16,10,4,0.05,0.044333333333333336,0.005666666666666667,"[5, 6, 7, 8, 9, 11, 14]",7,5,3,13363,17,150,133,medium,False,2,traffic-light-mouselab,14,1305921,5,0,2,10,2,38
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 5, 5, 5, 8, 8, 8]","[[5, 4, 6, 5, 4], [8, 8, 7, 6, 7], [8, 6, 3, 8, 4]]","[[0, 0, 0, 0, 0], [0, 3, 0, 0, 3], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,11,2,0.061,0.053,0.008,"[0, 1, 2, 3, 4, 7, 5, 8]",8,5,3,15172,24,184,160,hi,True,0,traffic-light-mouselab,15,1323027,6,1,15,18,5,38
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 10, 10, 10]","[[4, 7, 8, 4, 4], [7, 5, 6, 2, 4], [7, 7, 5, 8, 5]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [0, 3, 3, 3, 3]]","[2, 18, 10]",16,12,0,0.068,0.062000000000000006,0.006,"[5, 6, 7, 8, 9, 10]",6,5,3,14604,18,204,186,low,False,0,traffic-light-mouselab,16,1339108,4,0,0,2,0,38
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 13, 13, 13, 12, 12, 12, 11, 11, 11, 10, 10, 10, 14, 14, 14]","[[0, 5, 1, 4, 5], [5, 5, 6, 7, 6], [7, 3, 4, 4, 3]]","[[1, 1, 1, 1, 1], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[2, 18, 10]",16,13,3,0.058,0.048,0.01,"[5, 6, 7, 8, 9, 13, 12, 11, 10, 14]",10,5,3,22539,30,174,144,low,False,0,traffic-light-mouselab,17,1362625,4,0,0,2,0,38
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 1, 1, 1, 2, 2, 2, 3, 3, 3]","[[4, 6, 6, 5, 7], [4, 7, 6, 6, 4], [6, 5, 5, 8, 9]]","[[3, 0, 0, 0, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,14,1,0.065,0.057,0.008,"[5, 6, 7, 8, 9, 1, 2, 3]",8,5,3,11664,24,196,172,low,True,2,traffic-light-mouselab,18,1375105,5,0,0,2,0,38
traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 0, 0, 0, 1, 1, 1, 3, 3, 3]","[[4, 2, 8, 6, 3], [8, 6, 3, 6, 3], [5, 7, 7, 7, 5]]","[[0, 0, 3, 0, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[10, 18, 2]",16,15,0,0.065,0.057,0.008,"[5, 6, 7, 8, 9, 0, 1, 3]",8,5,3,17937,24,194,170,medium,True,0,traffic-light-mouselab,19,1394245,4,0,9,10,3,38
traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 9, 7]","[[7, 3, 6, 4, 6], [3, 4, 3, 2, 3], [6, 5, 6, 7, 4]]","[[0, 0, 0, 0, 0], [0, 1, 0, 1, 0], [3, 3, 3, 3, 3]]","[18, 10, 2]",16,16,0,0.056,0.05,0.006,"[0, 1, 2, 3, 4, 5, 9, 7]",8,5,3,11131,18,168,150,medium,False,1,traffic-light-mouselab,20,1407628,3,0,3,10,3,38
traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 6, 6, 6]","[[6, 5, 3, 6, 4], [5, 7, 1, 4, 7], [4, 6, 4, 2, 3]]","[[3, 3, 3, 3, 3], [3, 0, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 10, 18]",16,17,1,0.063,0.057,0.006,"[10, 11, 12, 13, 14, 6]",6,5,3,7698,18,188,170,medium,True,1,traffic-light-mouselab,21,1415993,7,1,3,10,1,38
