type,is_practice,click_values,payoff_matrix,cost_matrix,weights,weights_variance,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,trial_nudge,nudge_index,accepted_default,accepted_supersize,chose_default,chose_supersize,num_baskets,num_features,cost,trial_type,trial_index,time_elapsed,internal_node_id,prolific_pid,study_id,session_id,nudge_type,participant_id
mouselab,False,[],"[[2, 5], [7, 9], [5, 6], [5, 5], [5, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[2, 1, 3, 2, 2]",0.4,9,0,0.046,0.046,0.0,[],control,-1,False,False,False,False,2,5,2,implicit-mouselab,11,261655,0.0-3.0-8.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[5, 5], [4, 4]]","[[3, 3], [3, 3]]","[6, 4]",1.0,10,0,0.046,0.046,0.0,[],default,0,True,False,True,False,2,2,3,implicit-mouselab,12,266199,0.0-3.0-9.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[7, 6], [6, 1]]","[[4, 4], [4, 4]]","[3, 7]",4.0,11,1,0.025,0.025,0.0,[],control,-1,False,False,False,False,2,2,4,implicit-mouselab,13,269847,0.0-3.0-10.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[4, 5, 5, 7, 5, 5, 5], [3, 6, 8, 5, 2, 4, 6]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[3, 7]",4.0,12,4,0.029,0.029,0.0,[],control,-1,False,False,False,False,7,2,2,implicit-mouselab,14,273359,0.0-3.0-11.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[6, 6], [3, 4], [5, 1], [4, 4], [6, 4]]","[[3, 3], [3, 3], [3, 3], [3, 3], [3, 3]]","[1, 4, 2, 1, 2]",1.2,13,1,0.036,0.036,0.0,[],control,-1,False,False,False,False,2,5,3,implicit-mouselab,15,278815,0.0-3.0-12.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[4, 4, 5, 9, 5, 9, 2], [5, 6, 4, 5, 6, 4, 5], [6, 8, 5, 5, 5, 4, 6], [9, 7, 5, 8, 6, 8, 5], [5, 6, 4, 3, 5, 3, 4]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[3, 3, 1, 1, 2]",0.8,14,6,0.04,0.04,0.0,[],control,-1,False,False,False,False,7,5,2,implicit-mouselab,16,285399,0.0-3.0-13.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[6, 6, 3, 4, 2, 4, 4], [6, 6, 6, 4, 2, 4, 6], [8, 1, 9, 8, 2, 6, 7], [6, 3, 4, 6, 7, 6, 5], [6, 4, 5, 8, 6, 3, 7]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[2, 1, 1, 4, 2]",1.2,15,6,0.055,0.055,0.0,[],default,6,True,False,True,False,7,5,1,implicit-mouselab,17,289830,0.0-3.0-14.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[5, 2, 5, 4, 4, 3, 3], [5, 4, 2, 5, 4, 4, 9]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[2, 8]",9.0,16,1,0.036,0.036,0.0,[],default,1,False,False,True,False,7,2,4,implicit-mouselab,18,295398,0.0-3.0-15.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[9, 6], [6, 5]]","[[4, 4], [4, 4]]","[5, 5]",0.0,17,0,0.075,0.075,0.0,[],default,0,True,False,True,False,2,2,4,implicit-mouselab,19,299998,0.0-3.0-16.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[4, 6], [8, 5]]","[[4, 4], [4, 4]]","[6, 4]",1.0,18,1,0.056,0.056,0.0,[],default,0,False,False,False,False,2,2,4,implicit-mouselab,20,307318,0.0-3.0-17.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[2, 6, 5, 3, 4, 4, 6], [0, 7, 6, 4, 4, 4, 4], [7, 6, 6, 7, 5, 9, 4], [7, 5, 4, 5, 6, 7, 4], [7, 6, 5, 4, 7, 5, 9]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[1, 2, 1, 3, 3]",0.8,19,5,0.057,0.057,0.0,[],control,-1,False,False,False,False,7,5,1,implicit-mouselab,21,313454,0.0-3.0-18.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[6, 1, 3, 6, 4, 3, 4], [2, 3, 8, 7, 7, 5, 8], [4, 5, 5, 7, 8, 7, 3], [6, 4, 3, 6, 5, 6, 5], [2, 8, 4, 5, 3, 7, 6]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[2, 1, 1, 5, 1]",2.4,20,0,0.05,0.05,0.0,[],default,0,True,False,True,False,7,5,3,implicit-mouselab,22,318822,0.0-3.0-19.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[6, 7, 5, 4, 3, 5, 3], [9, 5, 4, 4, 6, 3, 7], [7, 3, 3, 8, 5, 1, 10], [3, 5, 6, 7, 3, 5, 5], [7, 8, 5, 2, 6, 3, 6]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[1, 1, 2, 5, 1]",2.4,21,5,0.038,0.038,0.0,[],control,-1,False,False,False,False,7,5,1,implicit-mouselab,23,322510,0.0-3.0-20.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[3, 4, 5, 4, 4, 7, 7], [7, 5, 3, 6, 4, 7, 4], [7, 4, 7, 4, 3, 7, 4], [6, 7, 6, 4, 7, 3, 4], [6, 5, 0, 6, 4, 5, 5]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[1, 3, 1, 4, 1]",1.6,22,2,0.045,0.045,0.0,[],default,2,True,False,True,False,7,5,3,implicit-mouselab,24,329102,0.0-3.0-21.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[3, 9], [4, 8], [4, 6], [6, 6], [6, 4]]","[[4, 4], [4, 4], [4, 4], [4, 4], [4, 4]]","[1, 2, 1, 2, 4]",1.2,23,1,0.059,0.059,0.0,[],control,-1,False,False,False,False,2,5,4,implicit-mouselab,25,331702,0.0-3.0-22.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,False,[],"[[5, 7], [4, 7]]","[[2, 2], [2, 2]]","[8, 2]",9.0,24,0,0.048,0.048,0.0,[],default,0,True,False,True,False,2,2,2,implicit-mouselab,26,335110,0.0-3.0-23.0,5d40688398eff00001b7f3de,5faed821735c4c09a01dbe66,5faed8c43af98c098fd57f52,default,3
mouselab,True,"[8, 8, 8, 4, 4, 4, 13, 13, 13, 0, 0, 0, 6, 6, 6, 1, 1, 1, 9, 9, 9, 7, 7, 7, 2, 2, 2, 2, 3, 3, 3, 5, 5, 5, 12, 12, 12, 11, 11, 11, 11, 10, 10, 10, 12]","[[6, 7, 3, 2, 7, 5, 5], [8, 6, 3, 7, 4, 4, 2]]","[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]","[1, 9]",16.0,1,5,0.041,-0.0010000000000000009,0.042,"[8, 4, 13, 0, 6, 1, 9, 7, 2, 3, 5, 12, 11, 10]",control,-1,False,False,False,False,7,2,3,implicit-mouselab,4,174831,0.0-3.0-1.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,True,"[9, 9, 9, 5, 5, 5]","[[8, 4], [5, 5], [4, 3], [6, 4], [6, 2]]","[[2, 2], [2, 2], [2, 0], [2, 2], [2, 0]]","[1, 2, 3, 1, 3]",0.8,2,1,0.033,0.029,0.004,"[9, 5]",control,-1,False,False,False,False,2,5,2,implicit-mouselab,5,187662,0.0-3.0-2.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[],"[[5, 8, 3, 4, 8, 5, 4], [6, 5, 4, 5, 3, 3, 4]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[4, 6]",1.0,5,5,0.038,0.038,0.0,[],default,5,True,False,True,False,7,2,3,implicit-mouselab,7,197247,0.0-3.0-4.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[],"[[5, 3], [3, 8]]","[[2, 2], [2, 2]]","[5, 5]",0.0,6,1,0.055,0.055,0.0,[],default,1,True,False,True,False,2,2,2,implicit-mouselab,8,203216,0.0-3.0-5.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,"[13, 13, 13, 13, 31, 31, 31]","[[5, 6, 6, 4, 9, 3, 5], [5, 4, 5, 5, 6, 8, 6], [7, 8, 4, 6, 5, 6, 6], [5, 5, 4, 9, 4, 4, 1], [7, 4, 5, 6, 5, 2, 6]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 0], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 0, 2, 2, 2]]","[1, 3, 1, 1, 4]",1.6,7,6,0.054,0.05,0.004,"[13, 31]",control,-1,False,False,False,False,7,5,2,implicit-mouselab,9,236927,0.0-3.0-6.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,"[6, 34]","[[4, 3, 4, 3, 6, 5, 4], [5, 5, 4, 4, 7, 1, 3], [2, 5, 6, 6, 5, 4, 4], [5, 4, 4, 5, 4, 6, 2], [5, 3, 6, 3, 3, 4, 3]]","[[1, 1, 1, 1, 1, 1, 0], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 0]]","[3, 2, 1, 1, 3]",0.8,8,6,0.033,0.031,0.002,"[6, 34]",control,-1,False,False,False,False,7,5,1,implicit-mouselab,10,249870,0.0-3.0-7.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[0],"[[4, 3], [8, 6]]","[[0, 1], [1, 1]]","[9, 1]",16.0,9,1,0.033,0.032,0.001,[0],control,-1,False,False,False,False,2,2,1,implicit-mouselab,11,256335,0.0-3.0-8.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[],"[[9, 5], [4, 4], [6, 2], [8, 1], [7, 4]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[1, 1, 2, 4, 2]",1.2,10,1,0.025,0.025,0.0,[],default,1,True,False,True,False,2,5,1,implicit-mouselab,12,260054,0.0-3.0-9.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[],"[[7, 4], [4, 4]]","[[2, 2], [2, 2]]","[5, 5]",0.0,11,0,0.055,0.055,0.0,[],default,0,True,False,True,False,2,2,2,implicit-mouselab,13,263038,0.0-3.0-10.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,"[1, 1, 1, 1]","[[8, 7], [3, 5], [8, 7], [4, 5], [5, 7]]","[[4, 0], [4, 4], [4, 4], [4, 4], [4, 4]]","[4, 3, 1, 1, 1]",1.6,12,1,0.062,0.057999999999999996,0.004,[1],control,-1,False,False,False,False,2,5,4,implicit-mouselab,14,271192,0.0-3.0-11.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[],"[[0, 2, 6, 3, 5, 4, 6], [4, 5, 7, 5, 4, 3, 4], [6, 5, 7, 4, 6, 6, 5], [6, 4, 7, 4, 5, 5, 4], [6, 8, 3, 3, 2, 5, 7]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[1, 2, 2, 4, 1]",1.2,13,1,0.046,0.046,0.0,[],default,1,True,False,True,False,7,5,4,implicit-mouselab,15,276054,0.0-3.0-12.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,"[4, 4]","[[4, 5], [5, 4], [5, 3], [5, 4], [6, 4]]","[[2, 2], [2, 2], [0, 2], [2, 2], [2, 2]]","[1, 1, 3, 2, 3]",0.8,14,0,0.052,0.049999999999999996,0.002,[4],control,-1,False,False,False,False,2,5,2,implicit-mouselab,16,281990,0.0-3.0-13.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,"[34, 34, 34, 34]","[[2, 4, 5, 2, 4, 4, 6], [6, 6, 5, 4, 2, 3, 7], [2, 3, 4, 7, 6, 7, 7], [4, 6, 5, 6, 4, 4, 7], [5, 0, 3, 4, 4, 6, 6]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 0]]","[2, 2, 2, 1, 3]",0.4,15,6,0.065,0.061,0.004,[34],control,-1,False,False,False,False,7,5,4,implicit-mouselab,17,290591,0.0-3.0-14.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,"[10, 10, 10, 10]","[[4, 5, 8, 5, 6, 5, 3], [3, 8, 4, 5, 3, 6, 8], [3, 5, 3, 6, 10, 7, 4], [7, 7, 5, 8, 8, 5, 7], [6, 6, 6, 6, 8, 5, 7]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 0, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[5, 1, 1, 2, 1]",2.4,16,3,0.058,0.054000000000000006,0.004,[10],control,-1,False,False,False,False,7,5,4,implicit-mouselab,18,297111,0.0-3.0-15.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[],"[[5, 6], [6, 5], [8, 5], [6, 4], [3, 4]]","[[3, 3], [3, 3], [3, 3], [3, 3], [3, 3]]","[2, 2, 2, 1, 3]",0.4,17,0,0.053,0.053,0.0,[],default,0,True,False,True,False,2,5,3,implicit-mouselab,19,300862,0.0-3.0-16.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[],"[[5, 7, 7, 4, 7, 5, 1], [6, 5, 2, 7, 6, 5, 4]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[6, 4]",1.0,18,1,0.062,0.062,0.0,[],default,1,True,False,True,False,7,2,3,implicit-mouselab,20,304966,0.0-3.0-17.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,"[2, 2, 2, 13, 13, 13]","[[3, 7, 5, 7, 5, 3, 3], [5, 9, 5, 6, 5, 7, 5]]","[[3, 3, 0, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 0]]","[4, 6]",1.0,19,6,0.042,0.036000000000000004,0.006,"[2, 13]",control,-1,False,False,False,False,7,2,3,implicit-mouselab,21,310191,0.0-3.0-18.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,"[0, 0, 0]","[[5, 8], [3, 4]]","[[0, 1], [1, 1]]","[7, 3]",4.0,20,0,0.044,0.043,0.001,[0],control,-1,False,False,False,False,2,2,1,implicit-mouselab,22,313902,0.0-3.0-19.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[],"[[6, 9, 5, 5, 6, 4, 1], [3, 4, 4, 5, 7, 4, 5]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[4, 6]",1.0,21,5,0.04,0.04,0.0,[],default,5,True,False,True,False,7,2,4,implicit-mouselab,23,316790,0.0-3.0-20.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[],"[[4, 5, 7, 7, 7, 3, 7], [5, 0, 7, 5, 5, 5, 4], [5, 6, 5, 2, 4, 4, 6], [5, 5, 8, 5, 6, 3, 4], [5, 6, 6, 8, 7, 2, 6]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[2, 1, 1, 1, 5]",2.4,22,0,0.048,0.048,0.0,[],default,0,True,False,True,False,7,5,2,implicit-mouselab,24,325751,0.0-3.0-21.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[2],"[[4, 6], [5, 3]]","[[1, 1], [0, 1]]","[1, 9]",16.0,23,0,0.049,0.048,0.001,[2],control,-1,False,False,False,False,2,2,1,implicit-mouselab,25,329687,0.0-3.0-22.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,False,[],"[[7, 4], [4, 6]]","[[3, 3], [3, 3]]","[3, 7]",4.0,24,1,0.054,0.054,0.0,[],default,1,True,False,True,False,2,2,3,implicit-mouselab,26,332654,0.0-3.0-23.0,5ef9bbbe7dcd6575f5306531,5faed821735c4c09a01dbe66,5faed8de5c9742099ff6d20c,default,4
mouselab,True,"[2, 4, 8]","[[6, 2, 4, 3, 7, 3, 7], [6, 3, 5, 4, 7, 2, 4]]","[[3, 3, 2, 3, 2, 3, 3], [3, 2, 3, 3, 3, 3, 3]]","[4, 6]",1.0,1,0,0.06,0.056999999999999995,0.003,[],control,-1,False,False,False,False,7,2,3,implicit-mouselab,4,58426,0.0-3.0-1.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,True,[],"[[5, 2], [6, 6], [4, 7], [9, 4], [4, 3]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[2, 3, 3, 1, 1]",0.8,2,1,0.05,0.05,0.0,[],control,-1,False,False,False,False,2,5,2,implicit-mouselab,5,63622,0.0-3.0-2.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[7, 4, 6, 3, 3, 4, 4], [4, 4, 5, 5, 7, 5, 8], [4, 4, 3, 6, 6, 4, 5], [5, 5, 4, 7, 6, 4, 5], [4, 6, 7, 7, 7, 5, 4]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[1, 1, 3, 3, 2]",0.8,5,4,0.06,0.06,0.0,[],control,-1,False,False,False,False,7,5,3,implicit-mouselab,7,70037,0.0-3.0-4.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[7, 6, 4, 4, 6, 4, 4], [9, 5, 5, 5, 3, 4, 5]]","[[2, 2, 2, 2, 2, 2, 2], [2, 2, 2, 2, 2, 2, 2]]","[1, 9]",16.0,6,0,0.088,0.088,0.0,[],default,0,True,False,True,False,7,2,2,implicit-mouselab,8,78899,0.0-3.0-5.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[5, 7], [7, 5]]","[[4, 4], [4, 4]]","[4, 6]",1.0,7,1,0.058,0.058,0.0,[],default,0,False,False,False,False,2,2,4,implicit-mouselab,9,85224,0.0-3.0-6.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[6, 6, 3, 3, 8, 4, 5], [2, 5, 4, 3, 4, 3, 2], [3, 5, 3, 7, 6, 9, 6], [6, 4, 7, 5, 3, 2, 4], [8, 6, 3, 7, 5, 6, 6]]","[[4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4], [4, 4, 4, 4, 4, 4, 4]]","[3, 2, 2, 2, 1]",0.4,8,2,0.04,0.04,0.0,[],default,2,True,False,True,False,7,5,4,implicit-mouselab,10,90358,0.0-3.0-7.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,"[16, 4, 26, 22, 28, 21, 7, 0]","[[6, 3, 6, 7, 7, 7, 6], [6, 4, 6, 4, 4, 4, 5], [1, 3, 1, 7, 4, 4, 10], [7, 5, 2, 4, 8, 4, 1], [7, 7, 6, 3, 6, 6, 4]]","[[1, 2, 2, 2, 1, 2, 2], [1, 2, 2, 2, 2, 2, 2], [2, 2, 1, 2, 2, 2, 2], [1, 1, 2, 2, 2, 1, 2], [1, 2, 2, 2, 2, 2, 2]]","[1, 4, 3, 1, 1]",1.6,9,3,0.051,0.043,0.008,[],default,1,False,False,False,False,7,5,2,implicit-mouselab,11,100674,0.0-3.0-8.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[4, 3, 6, 7, 6, 2, 4], [7, 4, 9, 1, 3, 2, 5]]","[[3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3]]","[1, 9]",16.0,10,2,0.087,0.087,0.0,[],default,2,True,False,True,False,7,2,3,implicit-mouselab,12,103097,0.0-3.0-9.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[7, 6], [5, 6], [6, 5], [2, 6], [7, 2]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[1, 2, 3, 2, 2]",0.4,11,0,0.053,0.053,0.0,[],control,-1,False,False,False,False,2,5,2,implicit-mouselab,13,106624,0.0-3.0-10.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[6, 3], [6, 4]]","[[3, 3], [3, 3]]","[1, 9]",16.0,12,1,0.039,0.039,0.0,[],default,1,True,False,True,False,2,2,3,implicit-mouselab,14,110022,0.0-3.0-11.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[7, 4], [4, 4], [5, 5], [5, 3], [5, 4]]","[[3, 3], [3, 3], [3, 3], [3, 3], [3, 3]]","[2, 2, 2, 1, 3]",0.4,13,0,0.052,0.052,0.0,[],default,0,False,False,True,False,2,5,3,implicit-mouselab,15,113748,0.0-3.0-12.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[7, 5], [2, 4], [5, 5], [8, 8], [5, 6]]","[[1, 1], [1, 1], [1, 1], [1, 1], [1, 1]]","[1, 3, 1, 1, 4]",1.6,14,1,0.054,0.054,0.0,[],control,-1,False,False,False,False,2,5,1,implicit-mouselab,16,115587,0.0-3.0-13.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[6, 6], [3, 4]]","[[1, 1], [1, 1]]","[3, 7]",4.0,15,0,0.039,0.039,0.0,[],control,-1,False,False,False,False,2,2,1,implicit-mouselab,17,117264,0.0-3.0-14.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[4, 7], [6, 7]]","[[4, 4], [4, 4]]","[1, 9]",16.0,16,1,0.07,0.07,0.0,[],control,-1,False,False,False,False,2,2,4,implicit-mouselab,18,118500,0.0-3.0-15.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[6, 4, 5, 4, 6, 7, 4], [5, 1, 5, 4, 4, 2, 2], [2, 4, 7, 5, 4, 5, 5], [5, 4, 2, 2, 6, 4, 4], [6, 4, 5, 6, 4, 6, 6]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[1, 1, 2, 4, 2]",1.2,17,6,0.044,0.044,0.0,[],default,6,True,False,True,False,7,5,1,implicit-mouselab,19,122283,0.0-3.0-16.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
mouselab,False,[],"[[5, 5, 6, 5, 7, 5, 1], [8, 4, 8, 6, 7, 3, 5]]","[[1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1]]","[5, 5]",0.0,18,3,0.055,0.055,0.0,[],control,-1,False,False,False,False,7,2,1,implicit-mouselab,20,124022,0.0-3.0-17.0,5ed666f2fca2cc084330501f,5faed821735c4c09a01dbe66,5faed9da756c370a336bf1cb,default,5
